Technique_ID,Original_Train_Support,Frequency_Group,Augmented_Train_Support,Validation_Support,Test_Support,TP,FP,FN,Precision,Recall,F1,Threshold,Threshold_Fallback
T1112,232,Head,203,29,58,21,7,37,0.75,0.3620689655172414,0.48837209302325585,0.54,True
T1113,134,Head,117,17,33,20,1,13,0.9523809523809523,0.6060606060606061,0.7407407407407407,0.54,True
T1114,41,Medium,78,5,10,2,1,8,0.6666666666666666,0.2,0.30769230769230765,0.54,True
T1115,25,Medium,78,3,6,5,0,1,1.0,0.8333333333333334,0.9090909090909091,0.54,True
T1119,38,Medium,78,5,10,0,3,10,0.0,0.0,0.0,0.54,True
T1120,35,Medium,78,4,9,1,1,8,0.5,0.1111111111111111,0.1818181818181818,0.54,True
T1123,22,Medium,78,3,5,1,0,4,1.0,0.2,0.33333333333333337,0.54,True
T1124,51,Medium,78,6,13,10,2,3,0.8333333333333334,0.7692307692307693,0.8,0.54,True
T1125,22,Medium,78,3,5,2,1,3,0.6666666666666666,0.4,0.5,0.54,True
T1127,10,Tail,78,1,3,1,1,2,0.5,0.3333333333333333,0.4,0.54,True
T1129,17,Tail,78,2,4,0,2,4,0.0,0.0,0.0,0.54,True
T1132,75,Medium,78,9,19,9,2,10,0.8181818181818182,0.47368421052631576,0.6,0.54,True
T1133,30,Medium,78,4,8,2,2,6,0.5,0.25,0.3333333333333333,0.54,True
T1134,59,Medium,78,7,15,3,1,12,0.75,0.2,0.31578947368421056,0.54,True
T1135,35,Medium,78,4,9,5,10,4,0.3333333333333333,0.5555555555555556,0.4166666666666667,0.54,True
T1136,31,Medium,78,4,8,5,3,3,0.625,0.625,0.625,0.54,True
T1137,43,Medium,78,5,11,3,0,8,1.0,0.2727272727272727,0.42857142857142855,0.54,True
T1140,704,Head,616,88,176,125,17,51,0.8802816901408451,0.7102272727272727,0.7861635220125786,0.54,True
T1176,13,Tail,78,2,3,2,0,1,1.0,0.6666666666666666,0.8,0.54,True
T1185,17,Tail,78,2,4,0,0,4,0.0,0.0,0.0,0.54,True
T1187,14,Tail,78,2,4,0,3,4,0.0,0.0,0.0,0.54,True
T1189,42,Medium,78,5,10,1,0,9,1.0,0.1,0.18181818181818182,0.54,True
T1190,101,Head,88,13,25,9,1,16,0.9,0.36,0.5142857142857143,0.54,True
T1195,22,Medium,78,3,6,2,0,4,1.0,0.3333333333333333,0.5,0.54,True
T1197,17,Tail,78,2,4,2,2,2,0.5,0.5,0.5,0.54,True
T1199,9,Tail,78,1,2,0,0,2,0.0,0.0,0.0,0.54,True
T1200,3,Tail,78,0,1,0,0,1,0.0,0.0,0.0,0.54,True
T1201,8,Tail,78,1,2,0,1,2,0.0,0.0,0.0,0.54,True
T1202,4,Tail,78,1,1,0,0,1,0.0,0.0,0.0,0.54,True
T1203,50,Medium,78,6,12,7,3,5,0.7,0.5833333333333334,0.6363636363636365,0.54,True
T1204,279,Head,244,35,70,42,12,28,0.7777777777777778,0.6,0.6774193548387097,0.54,True
T1205,23,Medium,78,3,6,1,1,5,0.5,0.16666666666666666,0.25,0.54,True
T1207,6,Tail,78,1,2,0,0,2,0.0,0.0,0.0,0.54,True
T1210,38,Medium,78,5,10,3,5,7,0.375,0.3,0.33333333333333326,0.54,True
T1211,5,Tail,78,1,1,0,1,1,0.0,0.0,0.0,0.54,True
T1212,4,Tail,78,1,1,0,2,1,0.0,0.0,0.0,0.54,True
T1213,19,Tail,78,2,5,3,0,2,1.0,0.6,0.7499999999999999,0.54,True
T1216,11,Tail,78,1,3,0,2,3,0.0,0.0,0.0,0.54,True
T1217,9,Tail,78,1,2,0,0,2,0.0,0.0,0.0,0.54,True
T1218,257,Head,225,32,64,25,4,39,0.8620689655172413,0.390625,0.5376344086021505,0.54,True
T1219,98,Medium,86,12,24,8,3,16,0.7272727272727273,0.3333333333333333,0.4571428571428572,0.54,True
T1220,12,Tail,78,2,3,0,0,3,0.0,0.0,0.0,0.54,True
T1221,15,Tail,78,2,4,1,1,3,0.5,0.25,0.3333333333333333,0.54,True
T1222,29,Medium,78,4,7,0,3,7,0.0,0.0,0.0,0.54,True
T1480,27,Medium,78,3,7,3,0,4,1.0,0.42857142857142855,0.6,0.54,True
T1482,12,Tail,78,2,3,1,0,2,1.0,0.3333333333333333,0.5,0.54,True
T1484,56,Medium,78,7,14,2,4,12,0.3333333333333333,0.14285714285714285,0.2,0.54,True
T1485,19,Tail,78,2,5,1,0,4,1.0,0.2,0.33333333333333337,0.54,True
T1486,42,Medium,78,5,11,2,0,9,1.0,0.18181818181818182,0.3076923076923077,0.54,True
T1489,25,Medium,78,3,6,0,1,6,0.0,0.0,0.0,0.54,True
T1490,22,Medium,78,3,6,6,1,0,0.8571428571428571,1.0,0.923076923076923,0.54,True
T1491,10,Tail,78,1,3,1,1,2,0.5,0.3333333333333333,0.4,0.54,True
T1495,4,Tail,78,1,1,0,0,1,0.0,0.0,0.0,0.54,True
T1496,14,Tail,78,2,4,3,0,1,1.0,0.75,0.8571428571428571,0.54,True
T1497,96,Medium,84,12,24,6,4,18,0.6,0.25,0.35294117647058826,0.54,True
T1498,26,Medium,78,3,6,0,2,6,0.0,0.0,0.0,0.54,True
T1499,39,Medium,78,5,10,0,1,10,0.0,0.0,0.0,0.54,True
T1505,55,Medium,78,7,14,3,0,11,1.0,0.21428571428571427,0.35294117647058826,0.54,True
T1518,146,Head,128,18,37,18,10,19,0.6428571428571429,0.4864864864864865,0.5538461538461539,0.54,True
T1525,5,Tail,78,1,1,0,0,1,0.0,0.0,0.0,0.54,True
T1526,5,Tail,78,1,1,0,1,1,0.0,0.0,0.0,0.54,True
T1528,10,Tail,78,1,2,0,0,2,0.0,0.0,0.0,0.54,True
T1529,13,Tail,78,2,3,1,1,2,0.5,0.3333333333333333,0.4,0.54,True
T1530,7,Tail,78,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.54,True
T1531,4,Tail,78,1,1,0,1,1,0.0,0.0,0.0,0.54,True
T1534,8,Tail,78,1,2,0,0,2,0.0,0.0,0.0,0.54,True
T1535,6,Tail,78,1,2,0,0,2,0.0,0.0,0.0,0.54,True
T1537,3,Tail,78,0,1,0,0,1,0.0,0.0,0.0,0.54,True
T1538,3,Tail,78,0,1,0,0,1,0.0,0.0,0.0,0.54,True
T1539,14,Tail,78,2,4,2,0,2,1.0,0.5,0.6666666666666666,0.54,True
T1542,33,Medium,78,4,8,1,4,7,0.2,0.125,0.15384615384615385,0.54,True
T1543,207,Head,182,26,52,30,13,22,0.6976744186046512,0.5769230769230769,0.631578947368421,0.54,True
T1546,139,Head,122,17,35,5,0,30,1.0,0.14285714285714285,0.25,0.54,True
T1547,386,Head,338,48,96,48,12,48,0.8,0.5,0.6153846153846154,0.54,True
T1548,105,Head,92,13,26,10,1,16,0.9090909090909091,0.38461538461538464,0.5405405405405405,0.54,True
T1550,50,Medium,78,6,13,7,0,6,1.0,0.5384615384615384,0.7000000000000001,0.54,True
T1552,98,Medium,86,12,25,8,5,17,0.6153846153846154,0.32,0.4210526315789474,0.54,True
T1553,112,Head,98,14,28,8,0,20,1.0,0.2857142857142857,0.4444444444444445,0.54,True
T1554,13,Tail,78,2,3,2,0,1,1.0,0.6666666666666666,0.8,0.54,True
T1555,113,Head,99,14,28,11,5,17,0.6875,0.39285714285714285,0.5,0.54,True
T1556,34,Medium,78,4,8,1,7,7,0.125,0.125,0.125,0.54,True
T1557,35,Medium,78,4,9,3,2,6,0.6,0.3333333333333333,0.42857142857142855,0.54,True
