stage,epoch,train_loss,val_micro_precision,val_micro_recall,val_micro_f1,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,val_hamming_loss,val_true_labels_per_sample,val_predicted_labels_per_sample,epoch_seconds
stage1,1,1.168349277000038,0.6076721883173496,0.3295508274231678,0.4273451870018394,0.2586845789568267,0.12688891990212328,0.1576219168517538,0.38466071682284314,0.0048754515273630806,1.0377821393523061,0.5628066732090284,10.641124248504639
stage1,2,0.6417851543635043,0.641044776119403,0.4061465721040189,0.4972503617945007,0.34202198928512595,0.19961113595795313,0.23049152586079602,0.4611590181382763,0.00453354352410582,1.0377821393523061,0.6575073601570167,9.96866226196289
stage1,3,0.4835461280783828,0.6182728410513142,0.46713947990543736,0.5321842176137894,0.3708238664354579,0.24412908500275946,0.27222877574816945,0.5035989580573464,0.00453354352410582,1.0377821393523061,0.7841020608439647,10.065225601196289
stage1,4,0.39824787503428777,0.676147382029735,0.4945626477541371,0.5712725286728564,0.3975747623541321,0.26573719056517875,0.3011409106722639,0.543043997281947,0.0040976760695717535,1.0377821393523061,0.7590775269872424,10.230044841766357
stage1,5,0.3356772938379393,0.7040358744394619,0.5196217494089834,0.5979325353645266,0.4259656133615212,0.2993297964825879,0.3373396081360558,0.5753343756581343,0.003857557471864364,1.0377821393523061,0.7659470068694799,10.314492225646973
stage1,6,0.2919975341495898,0.6995600251414205,0.526241134751773,0.6006475984889369,0.4283816769914426,0.2883693440911494,0.3253006722220598,0.578330097555467,0.003862777441379742,1.0377821393523061,0.780667320902846,10.474215745925903
stage1,7,0.2611865041989279,0.708149084017688,0.5300236406619385,0.6062736614386155,0.45686194580133194,0.3047359267172719,0.34785772996764064,0.5812174179646181,0.003800137807195206,1.0377821393523061,0.7767419038272817,10.633621215820312
stage1,8,0.2383568196098589,0.7258815701929474,0.5158392434988179,0.6030956329463792,0.4532623245365152,0.2939908126299973,0.3417132341859996,0.5775886348249876,0.0037479381120414258,1.0377821393523061,0.7374877330716388,10.813770532608032
stage1,9,0.2145303816428685,0.707635009310987,0.5390070921985816,0.6119162640901772,0.43352533723431397,0.323722138402617,0.3544060354748558,0.5869189893968082,0.003774037959618316,1.0377821393523061,0.7904808635917566,10.806727647781372
stage1,10,0.19762034329745928,0.7140077821011673,0.5205673758865248,0.6021328958162429,0.4451725372229307,0.30544777718888066,0.3432164705967128,0.5819379987723071,0.003797527822437517,1.0377821393523061,0.7566241413150148,10.642257690429688
stage1,11,0.18638131367830077,0.7409120951751487,0.5300236406619385,0.6179713340683572,0.4602752011037067,0.303486501534366,0.34686934555162724,0.5929699370746656,0.003617438874156975,1.0377821393523061,0.7423945044160942,10.518285512924194
stage1,12,0.17594190476239596,0.7334235453315291,0.5125295508274231,0.603395491232953,0.4341789137339997,0.2827482425484136,0.3268409228961741,0.5771214508143211,0.0037192282797068464,1.0377821393523061,0.7252208047105005,10.44182825088501
