Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,22,0.8176799629035919,0.825,0.8334828349439355,0.8285714285714286,0.8235606817195268,0.8296703296703297,0,0.0,0,0.0,1258
Medium,25,0.8651949829234793,0.875,0.742541318166436,0.7777777777777778,0.7886785433074265,0.8235294117647058,0,0.0,3,12.0,370
Tail,3,0.5833333333333334,0.75,0.4166666666666667,0.25,0.41904761904761906,0.4,1,33.33333333333333,0,0.0,9
