Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,30,0.8004564029271963,0.7972417840375587,0.7724170249293045,0.8113890717577353,0.7805612620556218,0.8,0,0.0,0,0.0,1426
Medium,89,0.7573662965032613,0.75,0.5210602007264796,0.5555555555555556,0.590649987038858,0.631578947368421,2,2.247191011235955,1,1.1235955056179776,973
Tail,69,0.32028985507246377,0.0,0.12777777777777777,0.0,0.1746031746031746,0.0,45,65.21739130434783,1,1.4492753623188406,183
