Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,30,0.7591132699693848,0.7616632860040567,0.5796671778944834,0.6157894736842104,0.6432991955483044,0.6613122171945701,0,0.0,0,0.0,1426
Medium,89,0.6550112926560525,0.7142857142857143,0.3070970325586157,0.2857142857142857,0.39060839779809436,0.4,10,11.235955056179774,0,0.0,973
Tail,69,0.17995169082125603,0.0,0.07657004830917874,0.0,0.10307108350586612,0.0,55,79.71014492753623,0,0.0,183
