Technique_ID,Original_Train_Support,Frequency_Group,Augmented_Train_Support,Validation_Support,Test_Support,TP,FP,FN,Precision,Recall,F1,Threshold,Threshold_Fallback
T1125,22,Medium,19,3,5,2,0,3,1.0,0.4,0.5714285714285715,0.49,True
T1127,10,Tail,9,1,3,0,0,3,0.0,0.0,0.0,0.49,True
T1129,17,Tail,15,2,4,2,1,2,0.6666666666666666,0.5,0.5714285714285715,0.49,True
T1132,75,Medium,66,9,19,12,3,7,0.8,0.631578947368421,0.7058823529411765,0.49,True
T1133,30,Medium,26,4,8,3,1,5,0.75,0.375,0.5,0.49,True
T1134,59,Medium,52,7,15,2,0,13,1.0,0.13333333333333333,0.23529411764705882,0.49,True
T1135,35,Medium,31,4,9,2,3,7,0.4,0.2222222222222222,0.2857142857142857,0.49,True
T1136,31,Medium,27,4,8,3,3,5,0.5,0.375,0.42857142857142855,0.49,True
T1137,43,Medium,38,5,11,5,1,6,0.8333333333333334,0.45454545454545453,0.5882352941176471,0.49,True
T1140,156,Head,136,20,39,20,3,19,0.8695652173913043,0.5128205128205128,0.6451612903225806,0.49,True
T1176,13,Tail,11,2,3,0,1,3,0.0,0.0,0.0,0.49,True
T1185,17,Tail,15,2,4,0,1,4,0.0,0.0,0.0,0.49,True
T1187,14,Tail,12,2,4,0,0,4,0.0,0.0,0.0,0.49,True
T1189,42,Medium,37,5,10,2,0,8,1.0,0.2,0.33333333333333337,0.49,True
T1190,22,Medium,19,3,6,0,0,6,0.0,0.0,0.0,0.49,True
T1195,22,Medium,19,3,6,1,0,5,1.0,0.16666666666666666,0.2857142857142857,0.49,True
T1197,17,Tail,15,2,4,0,0,4,0.0,0.0,0.0,0.49,True
T1199,9,Tail,8,1,2,0,0,2,0.0,0.0,0.0,0.49,True
T1200,3,Tail,3,0,1,0,0,1,0.0,0.0,0.0,0.49,True
T1201,8,Tail,7,1,2,0,0,2,0.0,0.0,0.0,0.49,True
T1202,4,Tail,3,1,1,0,0,1,0.0,0.0,0.0,0.49,True
T1203,50,Medium,44,6,12,7,3,5,0.7,0.5833333333333334,0.6363636363636365,0.49,True
T1204,150,Head,131,19,37,30,7,7,0.8108108108108109,0.8108108108108109,0.8108108108108109,0.49,True
T1205,23,Medium,20,3,6,1,1,5,0.5,0.16666666666666666,0.25,0.49,True
T1207,6,Tail,5,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.49,True
T1210,18,Tail,16,2,5,0,0,5,0.0,0.0,0.0,0.49,True
T1211,5,Tail,4,1,1,0,0,1,0.0,0.0,0.0,0.49,True
T1212,4,Tail,3,1,1,0,0,1,0.0,0.0,0.0,0.49,True
T1213,19,Tail,17,2,5,3,0,2,1.0,0.6,0.7499999999999999,0.49,True
T1216,11,Tail,10,1,3,1,0,2,1.0,0.3333333333333333,0.5,0.49,True
T1217,9,Tail,8,1,2,0,0,2,0.0,0.0,0.0,0.49,True
T1218,190,Head,166,24,47,23,11,24,0.6764705882352942,0.48936170212765956,0.5679012345679013,0.49,True
T1219,20,Medium,17,3,5,0,0,5,0.0,0.0,0.0,0.49,True
T1220,12,Tail,10,2,3,0,0,3,0.0,0.0,0.0,0.49,True
T1221,15,Tail,13,2,4,0,0,4,0.0,0.0,0.0,0.49,True
T1222,29,Medium,25,4,7,1,4,6,0.2,0.14285714285714285,0.16666666666666666,0.49,True
T1480,27,Medium,24,3,7,2,0,5,1.0,0.2857142857142857,0.4444444444444445,0.49,True
T1482,12,Tail,10,2,3,0,0,3,0.0,0.0,0.0,0.49,True
T1484,24,Medium,21,3,6,1,0,5,1.0,0.16666666666666666,0.2857142857142857,0.49,True
T1485,19,Tail,17,2,5,0,0,5,0.0,0.0,0.0,0.49,True
T1486,42,Medium,37,5,11,2,2,9,0.5,0.18181818181818182,0.26666666666666666,0.49,True
T1489,25,Medium,22,3,6,2,1,4,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.49,True
T1490,22,Medium,19,3,6,3,1,3,0.75,0.5,0.6,0.49,True
T1491,10,Tail,9,1,3,0,0,3,0.0,0.0,0.0,0.49,True
T1495,4,Tail,3,1,1,0,0,1,0.0,0.0,0.0,0.49,True
T1496,14,Tail,12,2,4,1,0,3,1.0,0.25,0.4,0.49,True
T1497,96,Medium,84,12,24,4,8,20,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.49,True
T1498,26,Medium,23,3,6,0,1,6,0.0,0.0,0.0,0.49,True
T1499,39,Medium,34,5,10,0,2,10,0.0,0.0,0.0,0.49,True
T1505,55,Medium,48,7,14,8,5,6,0.6153846153846154,0.5714285714285714,0.5925925925925927,0.49,True
T1518,98,Medium,86,12,24,13,8,11,0.6190476190476191,0.5416666666666666,0.5777777777777778,0.49,True
T1525,5,Tail,4,1,1,0,0,1,0.0,0.0,0.0,0.49,True
T1526,5,Tail,4,1,1,0,0,1,0.0,0.0,0.0,0.49,True
T1528,10,Tail,9,1,2,0,0,2,0.0,0.0,0.0,0.49,True
T1529,13,Tail,11,2,3,0,1,3,0.0,0.0,0.0,0.49,True
T1530,7,Tail,6,1,2,0,0,2,0.0,0.0,0.0,0.49,True
T1531,4,Tail,3,1,1,0,0,1,0.0,0.0,0.0,0.49,True
T1534,8,Tail,7,1,2,0,0,2,0.0,0.0,0.0,0.49,True
T1535,6,Tail,5,1,2,0,0,2,0.0,0.0,0.0,0.49,True
T1537,3,Tail,3,0,1,0,0,1,0.0,0.0,0.0,0.49,True
T1538,3,Tail,3,0,1,0,0,1,0.0,0.0,0.0,0.49,True
T1539,14,Tail,12,2,4,0,1,4,0.0,0.0,0.0,0.49,True
T1542,33,Medium,29,4,8,1,1,7,0.5,0.125,0.2,0.49,True
T1543,141,Head,123,18,35,23,16,12,0.5897435897435898,0.6571428571428571,0.6216216216216216,0.49,True
T1546,139,Head,122,17,35,14,3,21,0.8235294117647058,0.4,0.5384615384615384,0.49,True
T1547,294,Head,257,37,73,50,21,23,0.704225352112676,0.684931506849315,0.6944444444444443,0.49,True
T1548,70,Medium,61,9,17,3,3,14,0.5,0.17647058823529413,0.2608695652173913,0.49,True
T1550,50,Medium,44,6,13,3,0,10,1.0,0.23076923076923078,0.375,0.49,True
T1552,66,Medium,58,8,17,5,2,12,0.7142857142857143,0.29411764705882354,0.4166666666666667,0.49,True
T1553,112,Head,98,14,28,8,1,20,0.8888888888888888,0.2857142857142857,0.43243243243243246,0.49,True
T1554,13,Tail,11,2,3,0,0,3,0.0,0.0,0.0,0.49,True
T1555,113,Head,99,14,28,9,3,19,0.75,0.32142857142857145,0.45000000000000007,0.49,True
T1556,34,Medium,30,4,8,1,0,7,1.0,0.125,0.2222222222222222,0.49,True
T1557,27,Medium,24,3,7,0,0,7,0.0,0.0,0.0,0.49,True
T1558,42,Medium,37,5,11,7,3,4,0.7,0.6363636363636364,0.6666666666666666,0.49,True
T1559,38,Medium,33,5,10,2,2,8,0.5,0.2,0.28571428571428575,0.49,True
T1560,112,Head,98,14,28,10,5,18,0.6666666666666666,0.35714285714285715,0.46511627906976744,0.49,True
T1561,25,Medium,22,3,6,2,1,4,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.49,True
T1562,139,Head,122,17,35,18,13,17,0.5806451612903226,0.5142857142857142,0.5454545454545455,0.49,True
T1563,18,Tail,16,2,5,1,0,4,1.0,0.2,0.33333333333333337,0.49,True
T1564,136,Head,119,17,34,15,2,19,0.8823529411764706,0.4411764705882353,0.5882352941176471,0.49,True
T1565,18,Tail,16,2,5,2,0,3,1.0,0.4,0.5714285714285715,0.49,True
T1566,154,Head,135,19,39,29,4,10,0.8787878787878788,0.7435897435897436,0.8055555555555556,0.49,True
T1567,22,Medium,19,3,6,2,0,4,1.0,0.3333333333333333,0.5,0.49,True
T1568,44,Medium,38,6,11,3,0,8,1.0,0.2727272727272727,0.42857142857142855,0.49,True
T1569,48,Medium,42,6,12,0,0,12,0.0,0.0,0.0,0.49,True
T1570,16,Tail,14,2,4,0,2,4,0.0,0.0,0.0,0.49,True
T1571,26,Medium,23,3,7,4,1,3,0.8,0.5714285714285714,0.6666666666666666,0.49,True
T1572,16,Tail,14,2,4,0,1,4,0.0,0.0,0.0,0.49,True
T1573,154,Head,135,19,38,24,8,14,0.75,0.631578947368421,0.6857142857142857,0.49,True
T1574,147,Head,129,18,37,11,4,26,0.7333333333333333,0.2972972972972973,0.42307692307692313,0.49,True
T1578,15,Tail,13,2,4,1,0,3,1.0,0.25,0.4,0.49,True
T1580,8,Tail,7,1,2,0,0,2,0.0,0.0,0.0,0.49,True
T1583,59,Medium,52,7,15,3,1,12,0.75,0.2,0.31578947368421056,0.49,True
T1584,35,Medium,31,4,9,1,0,8,1.0,0.1111111111111111,0.19999999999999998,0.49,True
T1585,29,Medium,25,4,7,1,0,6,1.0,0.14285714285714285,0.25,0.49,True
T1586,22,Medium,19,3,6,5,2,1,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.49,True
T1587,38,Medium,33,5,10,2,4,8,0.3333333333333333,0.2,0.25,0.49,True
T1588,85,Medium,74,11,21,5,1,16,0.8333333333333334,0.23809523809523808,0.37037037037037035,0.49,True
T1589,26,Medium,23,3,6,1,4,5,0.2,0.16666666666666666,0.1818181818181818,0.49,True
T1590,28,Medium,24,4,7,4,1,3,0.8,0.5714285714285714,0.6666666666666666,0.49,True
T1591,20,Medium,17,3,5,4,3,1,0.5714285714285714,0.8,0.6666666666666666,0.49,True
T1592,20,Medium,17,3,5,2,0,3,1.0,0.4,0.5714285714285715,0.49,True
T1593,13,Tail,11,2,3,1,3,2,0.25,0.3333333333333333,0.28571428571428575,0.49,True
T1594,5,Tail,4,1,1,0,0,1,0.0,0.0,0.0,0.49,True
T1595,15,Tail,13,2,4,0,1,4,0.0,0.0,0.0,0.49,True
T1596,27,Medium,24,3,7,3,0,4,1.0,0.42857142857142855,0.6,0.49,True
T1597,12,Tail,10,2,3,0,0,3,0.0,0.0,0.0,0.49,True
T1598,26,Medium,23,3,7,2,1,5,0.6666666666666666,0.2857142857142857,0.4,0.49,True
T1599,15,Tail,13,2,4,0,0,4,0.0,0.0,0.0,0.49,True
T1600,13,Tail,11,2,3,0,0,3,0.0,0.0,0.0,0.49,True
T1601,27,Medium,24,3,7,3,0,4,1.0,0.42857142857142855,0.6,0.49,True
T1602,14,Tail,12,2,3,0,0,3,0.0,0.0,0.0,0.49,True
T1606,21,Medium,18,3,5,4,1,1,0.8,0.8,0.8000000000000002,0.49,True
T1608,47,Medium,41,6,12,3,2,9,0.6,0.25,0.35294117647058826,0.49,True
T1609,6,Tail,5,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.49,True
T1610,7,Tail,6,1,2,0,0,2,0.0,0.0,0.0,0.49,True
T1611,9,Tail,8,1,2,0,0,2,0.0,0.0,0.0,0.49,True
T1612,4,Tail,3,1,1,0,0,1,0.0,0.0,0.0,0.49,True
T1613,6,Tail,5,1,1,0,0,1,0.0,0.0,0.0,0.49,True
T1614,28,Medium,24,4,7,1,0,6,1.0,0.14285714285714285,0.25,0.49,True
T1615,6,Tail,5,1,1,0,0,1,0.0,0.0,0.0,0.49,True
T1619,4,Tail,3,1,1,0,0,1,0.0,0.0,0.0,0.49,True
T1620,8,Tail,7,1,2,0,0,2,0.0,0.0,0.0,0.49,True
