stage,epoch,train_loss,val_micro_precision,val_micro_recall,val_micro_f1,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,val_hamming_loss,val_true_labels_per_sample,val_predicted_labels_per_sample,epoch_seconds
stage1,1,1.0976488191053408,0.603290676416819,0.40194884287454324,0.4824561403508772,0.5926242706285401,0.3628702780459479,0.4114068502529243,0.4671017130158361,0.01961218836565097,1.1371191135734071,0.7576177285318559,3.971858263015747
stage1,2,0.5723873286619099,0.6435045317220544,0.5188794153471377,0.5745111260957518,0.6663476926574131,0.49105659936215384,0.5370332769056412,0.5693850266903161,0.0174792243767313,1.1371191135734071,0.9168975069252078,3.217254638671875
stage1,3,0.4162339986464299,0.7161383285302594,0.6053593179049939,0.6561056105610561,0.7439363250212138,0.5622699895584615,0.6186177561496242,0.6481482174134073,0.01443213296398892,1.1371191135734071,0.961218836565097,3.2240400314331055
stage1,4,0.33014461206733636,0.7219858156028369,0.6199756394640682,0.6671035386631717,0.7401974148596387,0.5983121289886307,0.6383145988167298,0.6638297456063519,0.01407202216066482,1.1371191135734071,0.9764542936288089,3.2578272819519043
stage1,5,0.2688676858440452,0.7238095238095238,0.6479902557856273,0.6838046272493573,0.7790794761741054,0.6091416629560396,0.6517548336049964,0.6777750914154668,0.013628808864265927,1.1371191135734071,1.018005540166205,3.270697832107544
stage1,6,0.2219787341192228,0.7647058823529411,0.6492082825822169,0.7022397891963109,0.7719256652136245,0.6149232948213083,0.6648465191374203,0.6946986378309375,0.012520775623268698,1.1371191135734071,0.9653739612188366,3.3039071559906006
stage1,7,0.1916820967416151,0.7574047954866009,0.6540803897685749,0.7019607843137254,0.7879646487679252,0.6270464157975999,0.6787464756541963,0.6975523246984477,0.01263157894736842,1.1371191135734071,0.981994459833795,3.2962796688079834
stage1,8,0.1681614304901263,0.732,0.6686967113276492,0.6989178866963718,0.7790636287465732,0.6195010415190813,0.6672533890520341,0.696151203813574,0.013102493074792243,1.1371191135734071,1.0387811634349031,3.3104982376098633
stage1,9,0.15076279373617346,0.8015037593984963,0.6492082825822169,0.7173620457604307,0.801501724317243,0.6192641851914632,0.6818552895067094,0.7126069267883928,0.011634349030470914,1.1371191135734071,0.9210526315789473,3.3259682655334473
stage1,10,0.1366827797588952,0.7817919075144508,0.658952496954933,0.7151354923992069,0.8200176438432668,0.6176838177068678,0.677277842358891,0.7084922163633234,0.011939058171745152,1.1371191135734071,0.9584487534626038,3.3493754863739014
stage1,11,0.12124002943618582,0.7776183644189383,0.6601705237515225,0.7140974967061924,0.7933162951559006,0.6290273923263817,0.6855209401125991,0.7084173915774722,0.012022160664819944,1.1371191135734071,0.9653739612188366,3.364915370941162
stage1,12,0.1139617500775451,0.8011958146487295,0.6528623629719854,0.7194630872483222,0.8135703183580325,0.6321613413494312,0.6903746178852327,0.7135359233099204,0.011578947368421053,1.1371191135734071,0.9265927977839336,3.3719301223754883
stage1,13,0.10529358739699793,0.8002958579881657,0.658952496954933,0.7227788911155645,0.8133540464903093,0.6128235705233243,0.6806650791375922,0.7156946208091806,0.01149584487534626,1.1371191135734071,0.9362880886426593,3.394488573074341
stage1,14,0.0967871540251675,0.7894736842105263,0.6577344701583435,0.717607973421927,0.8045561122957484,0.6271199998151793,0.6860340408706245,0.7110858451075719,0.011772853185595568,1.1371191135734071,0.9473684210526315,3.3961760997772217
stage1,15,0.09366190877802875,0.8,0.6674786845310596,0.7277556440903055,0.8030113582246673,0.635857823556437,0.6910374467197073,0.7222209883264041,0.011357340720221607,1.1371191135734071,0.9487534626038782,3.4057846069335938
stage2,1,0.07287338315509259,0.8364485981308412,0.6540803897685749,0.734107997265892,0.8617752192801699,0.6136021332643606,0.7008146278468611,0.7270452374275465,0.01077562326869806,1.1371191135734071,0.889196675900277,2.6143431663513184
stage2,2,0.06080770995467901,0.8307692307692308,0.6577344701583435,0.7341944255608429,0.8657257809940738,0.6209534471602716,0.7043342560088067,0.7270657762653302,0.010831024930747923,1.1371191135734071,0.9002770083102493,2.608732223510742
stage2,3,0.06204634909518063,0.8369565217391305,0.656516443361754,0.7358361774744028,0.8703955610010129,0.6182880473409523,0.7043999468977168,0.7285009665815312,0.010720221606648199,1.1371191135734071,0.8919667590027701,2.6259565353393555
stage2,4,0.055475024948827924,0.8351145038167939,0.6662606577344702,0.7411924119241192,0.8685473987447672,0.6284011658996048,0.7112647822349568,0.7344602167405707,0.010581717451523545,1.1371191135734071,0.907202216066482,2.6401209831237793
stage2,5,0.04914335929788649,0.838006230529595,0.6552984165651644,0.735475051264525,0.8629009810186281,0.6208059674683843,0.703371363812835,0.7280748366059949,0.010720221606648199,1.1371191135734071,0.889196675900277,2.6419248580932617
