Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,22,0.8539333712819296,0.8583583583583584,0.5867064435018291,0.6085349462365591,0.6916263491468173,0.7098765432098766,0,0.0,0,0.0,1258
Medium,25,0.701804202711289,0.7,0.6088506757671518,0.6153846153846154,0.62750619884067,0.625,0,0.0,0,0.0,370
Tail,3,0.6666666666666666,1.0,0.3055555555555555,0.25,0.4000000000000001,0.4,1,33.33333333333333,0,0.0,9
