stage,epoch,train_loss,val_micro_precision,val_micro_recall,val_micro_f1,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,val_hamming_loss,learning_rate,epoch_seconds,amp_skipped_steps,amp_skip_rate
STAGE 1 — ORIGINAL,1,0.985638333712252,0.5387840670859538,0.6260657734470159,0.5791549295774648,0.44958209126259313,0.4193433655763985,0.4038155528460917,0.5518519109748226,0.02069252077562327,2.7858386535113175e-05,75.76387548446655,5,1.567398119122257
STAGE 1 — ORIGINAL,2,0.3537296574784671,0.6670235546038544,0.758830694275274,0.7099715099715099,0.6972391588717782,0.6257651483302434,0.6338392991444096,0.7091191876663419,0.014099722991689751,2.2304120719674984e-05,75.09215545654297,0,0.0
STAGE 1 — ORIGINAL,3,0.19203716643785235,0.6834016393442623,0.8124238733252132,0.7423483583750695,0.7027441092388298,0.7301440888613903,0.6933083926499565,0.7482612957390355,0.012825484764542936,1.6749854904236797e-05,75.27857732772827,0,0.0
STAGE 1 — ORIGINAL,4,0.1050727483655872,0.7225806451612903,0.8185140073081608,0.7675613934894346,0.7271979873071885,0.7574462916511113,0.718264409574987,0.7677455001934623,0.011274238227146814,1.1213000580383053e-05,75.78536772727966,1,0.31347962382445144
STAGE 1 — ORIGINAL,5,0.058393785975242855,0.7651685393258427,0.8294762484774665,0.7960257159555816,0.7831986897535388,0.7676004248018183,0.75710036894725,0.7951988700015885,0.009667590027700831,5.658734764944864e-06,74.85706782341003,0,0.0
STAGE 1 — ORIGINAL,6,0.034362592927083886,0.7824074074074074,0.8233861144945189,0.8023738872403561,0.8023825480819129,0.7578471042116991,0.7605531944532548,0.7998544451624786,0.009224376731301939,1.044689495066744e-07,76.87067723274231,0,0.0
