Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,45,0.8183776261296051,0.8208955223880597,0.7471712402776339,0.765625,0.7751933207798641,0.7759562841530054,0,0.0,0,0.0,3258
Medium,77,0.7810160741335603,0.8571428571428571,0.4582262906835702,0.4615384615384615,0.5581043944064716,0.5882352941176471,4,5.194805194805195,3,3.896103896103896,785
Tail,66,0.36237373737373735,0.0,0.16919191919191917,0.0,0.22027417027417026,0.0,41,62.121212121212125,1,1.5151515151515151,172
