micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_f1,hamming_loss,avg_predicted_labels,threshold
0.01732040003830736,0.9776061776061776,0.03403774802387482,0.015371489510657184,0.9460784451914133,0.02967080096796562,0.07277101169553037,0.29514499301733343,56.44247104247104,0.05
0.023801828862569152,0.9667953667953668,0.0464598485972985,0.020649280170483474,0.9314208796339916,0.03948155427624241,0.09285057480962401,0.2110901174730962,40.61853281853282,0.06
0.032337855078501315,0.9590733590733591,0.06256611757594076,0.027553143557636557,0.9244373607731404,0.05210218942270175,0.11637380146162152,0.15287110819025712,29.65791505791506,0.07
0.043124605567632,0.9498069498069498,0.08250326994667471,0.03625376129926719,0.9045750759655434,0.0676298115199988,0.1438923398028714,0.11236753470796024,22.024710424710424,0.08
0.05636414202280523,0.938996138996139,0.10634483361756089,0.04650684931886078,0.8778987876105944,0.08546268844386748,0.17387707484475234,0.08394397436950629,16.65945945945946,0.09
0.07228336039449156,0.9281853281853282,0.13412184780182995,0.05899191005999952,0.8638121955269523,0.1065326554770385,0.20699385861848263,0.06374763821572332,12.840926640926641,0.1
0.09075706901793858,0.922007722007722,0.16524807971766658,0.0737603957431232,0.8528548472534007,0.130677025024478,0.24186263784400938,0.04954818039924423,10.159073359073359,0.11
0.1116870876531574,0.915057915057915,0.1990760184796304,0.09016779408825877,0.8388224257741708,0.15672663600299608,0.27578149952502073,0.03916454448369342,8.193050193050192,0.12
0.13538426085954602,0.9073359073359073,0.23561259274112692,0.11085922150731693,0.8299562583043211,0.1877840554583013,0.3132284337346287,0.03131520578329089,6.7019305019305015,0.13
0.16080540615087574,0.9003861003861003,0.2728761993915282,0.1316391211864031,0.8193187417405788,0.2177448028680409,0.34787709996585625,0.0255236999917851,5.5992277992277995,0.14
0.18556701030927836,0.8895752895752895,0.30707716913234706,0.15394912789171214,0.8055998321909433,0.24815554431846273,0.3795093462806842,0.02135463731208412,4.793822393822394,0.15
0.21222222222222223,0.8849420849420849,0.3423450336071695,0.17772493089896813,0.7962108839722081,0.2773921693653899,0.409750083285283,0.018085106382978722,4.1698841698841695,0.16
0.23881221246340442,0.8818532818532818,0.37584334375514233,0.20139648965057816,0.7886076299046235,0.3068812861194321,0.4393793234844796,0.015579561324242175,3.6926640926640926,0.17
