Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,30,0.797652567152505,0.7849025974025974,0.8194524777328255,0.8394199785177229,0.805982086282873,0.8176638176638176,0,0.0,0,0.0,1426
Medium,89,0.754284377860199,0.7857142857142857,0.5815008427364046,0.6,0.6326869357410765,0.7,3,3.3707865168539324,2,2.247191011235955,973
Tail,69,0.35048309178743964,0.0,0.15966183574879225,0.0,0.206234184495054,0.0,42,60.86956521739131,1,1.4492753623188406,183
