Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,22,0.8348651361553165,0.8311195445920303,0.8525313257651284,0.8550420168067226,0.8419836277945202,0.8482204362801378,0,0.0,0,0.0,1258
Medium,25,0.85140230938652,0.8461538461538461,0.8158897649814328,0.8333333333333334,0.8277214996905897,0.8333333333333334,0,0.0,3,12.0,370
Tail,3,1.0,1.0,0.75,1.0,0.7999999999999999,1.0,0,0.0,2,66.66666666666666,9
