minority_threshold,global_threshold,minority_macro_f2,minority_macro_recall,overall_micro_precision,overall_micro_recall,overall_micro_f1,overall_macro_precision,overall_macro_recall,overall_macro_f1,hamming_loss
0.05,0.56,0.014094887334444828,1.0,0.19290038525041278,0.853836784409257,0.31470258136924806,0.7889989253811678,0.8299380031439249,0.756434063036639,0.08457063711911357
0.06,0.56,0.014776513359384173,1.0,0.2,0.853836784409257,0.32408691631992603,0.7890101375355405,0.8299380031439249,0.7564563316104724,0.0809972299168975
0.07,0.56,0.01615842608151495,1.0,0.21398046398046397,0.853836784409257,0.34220161093483037,0.789032894229592,0.8299380031439249,0.7565015161049654,0.07465373961218837
0.08,0.56,0.018671415971469818,1.0,0.23803056027164685,0.853836784409257,0.3722782793414764,0.7890744029174976,0.8299380031439249,0.756583869944953,0.0654847645429363
0.09,0.56,0.02277473904154878,1.0,0.2717054263565892,0.853836784409257,0.4122316965598353,0.7891426199183309,0.8299380031439249,0.7567189910787725,0.055373961218836566
0.1,0.56,0.028290411070420074,1.0,0.3090828924162258,0.853836784409257,0.4538685658789252,0.7892352576807504,0.8299380031439249,0.7569020066153037,0.046731301939058174
0.11,0.56,0.03677693485023815,1.0,0.35801838610827375,0.853836784409257,0.5044980208708169,0.789379845545523,0.8299380031439249,0.7571866054985855,0.03814404432132964
0.12,0.56,0.04173961862438597,0.9166666666666666,0.4088785046728972,0.8526187576126675,0.5527043031977892,0.7894688045762299,0.8232713364772581,0.7573594603798943,0.03138504155124654
0.13,0.56,0.05329289009876062,0.7916666666666666,0.4641434262948207,0.8514007308160779,0.6007735281478298,0.7896807786340818,0.8132713364772581,0.7577688184857003,0.025734072022160666
0.14,0.56,0.07444623165570564,0.7916666666666666,0.5243810952738185,0.8514007308160779,0.649025069637883,0.7900771444373423,0.8132713364772581,0.7585296659682582,0.020941828254847646
0.15,0.56,0.08426567336479261,0.7083333333333333,0.5782932891466446,0.8501827040194885,0.6883629191321499,0.7902899445044639,0.8066046698105914,0.7589231206661983,0.017506925207756232
0.16,0.56,0.11376253302482811,0.7083333333333333,0.6316742081447964,0.8501827040194885,0.7248182762201454,0.790919389657462,0.8066046698105914,0.7600881694298167,0.014681440443213296
0.17,0.56,0.13702421374948365,0.7083333333333333,0.666030534351145,0.8501827040194885,0.7469234884965222,0.7914449956187375,0.8066046698105914,0.7610447039526419,0.013102493074792243
0.18,0.56,0.1831026692327002,0.7083333333333333,0.6993987975951904,0.8501827040194885,0.7674546454095657,0.7926132069512792,0.8066046698105914,0.7631004881734417,0.011717451523545707
0.19,0.56,0.22098214285714285,0.7083333333333333,0.7255717255717256,0.8501827040194885,0.7829500841278744,0.7937544352533322,0.8066046698105914,0.7650007284560348,0.010720221606648199
0.2,0.56,0.25966925231631116,0.7083333333333333,0.7489270386266095,0.8501827040194885,0.7963491158014832,0.7950024343905067,0.8066046698105914,0.7670346761502089,0.009889196675900278
0.21,0.56,0.29751317523056653,0.7083333333333333,0.77728285077951,0.8501827040194885,0.8121000581733566,0.7964970786351508,0.8066046698105914,0.7692824053847706,0.008947368421052631
0.22,0.56,0.32205029013539654,0.7083333333333333,0.7922814982973894,0.8501827040194885,0.8202115158636898,0.7974737686118408,0.8066046698105914,0.7707454579812522,0.008476454293628808
0.23,0.56,0.32923832923832924,0.7083333333333333,0.801377726750861,0.8501827040194885,0.8250591016548463,0.797650603271434,0.8066046698105914,0.7710601708057997,0.0081994459833795
0.24,0.56,0.3412636214360352,0.7083333333333333,0.8097447795823666,0.8501827040194885,0.8294711824123588,0.7981355512736235,0.8066046698105914,0.7717653889163474,0.007950138504155125
0.25,0.56,0.4415849673202614,0.7083333333333333,0.828978622327791,0.8501827040194885,0.8394467829224294,0.8041514242894965,0.8066046698105914,0.7793913378466442,0.007396121883656509
0.26,0.56,0.42931547619047616,0.5833333333333333,0.8367346938775511,0.8489646772228989,0.8428053204353083,0.8079371385752109,0.7966046698105914,0.7816453061006124,0.007202216066481994
0.27,0.56,0.4642857142857143,0.5833333333333333,0.838748495788207,0.8489646772228989,0.8438256658595642,0.811627614765687,0.7966046698105914,0.7854230838783901,0.007146814404432133
0.28,0.56,0.5178571428571428,0.5833333333333333,0.8417874396135265,0.8489646772228989,0.845360824742268,0.8254371385752108,0.7966046698105914,0.7939786394339456,0.007063711911357341
0.29,0.56,0.5247252747252747,0.5833333333333333,0.8428053204353083,0.8489646772228989,0.845873786407767,0.8261038052418774,0.7966046698105914,0.7946929251482315,0.00703601108033241
0.3,0.56,0.5247252747252747,0.5833333333333333,0.8428053204353083,0.8489646772228989,0.845873786407767,0.8261038052418774,0.7966046698105914,0.7946929251482315,0.00703601108033241
0.31,0.56,0.5604395604395604,0.5833333333333333,0.8469015795868773,0.8489646772228989,0.8479318734793188,0.8327704719085441,0.7966046698105914,0.7996929251482315,0.006925207756232687
0.32,0.56,0.5604395604395604,0.5833333333333333,0.8469015795868773,0.8489646772228989,0.8479318734793188,0.8327704719085441,0.7966046698105914,0.7996929251482315,0.006925207756232687
0.33,0.56,0.5684523809523809,0.5833333333333333,0.8479318734793188,0.8489646772228989,0.8484479610468655,0.8337704719085441,0.7966046698105914,0.8006453061006124,0.006897506925207756
0.34,0.56,0.5684523809523809,0.5833333333333333,0.8479318734793188,0.8489646772228989,0.8484479610468655,0.8337704719085441,0.7966046698105914,0.8006453061006124,0.006897506925207756
0.35,0.56,0.5684523809523809,0.5833333333333333,0.8479318734793188,0.8489646772228989,0.8484479610468655,0.8337704719085441,0.7966046698105914,0.8006453061006124,0.006897506925207756
0.36,0.56,0.5684523809523809,0.5833333333333333,0.8479318734793188,0.8489646772228989,0.8484479610468655,0.8337704719085441,0.7966046698105914,0.8006453061006124,0.006897506925207756
0.37,0.56,0.577922077922078,0.5833333333333333,0.8489646772228989,0.8489646772228989,0.8489646772228989,0.8354371385752108,0.7966046698105914,0.8019786394339458,0.006869806094182826
0.38,0.56,0.577922077922078,0.5833333333333333,0.8489646772228989,0.8489646772228989,0.8489646772228989,0.8354371385752108,0.7966046698105914,0.8019786394339458,0.006869806094182826
0.39,0.56,0.577922077922078,0.5833333333333333,0.8489646772228989,0.8489646772228989,0.8489646772228989,0.8354371385752108,0.7966046698105914,0.8019786394339458,0.006869806094182826
0.4,0.56,0.577922077922078,0.5833333333333333,0.8489646772228989,0.8489646772228989,0.8489646772228989,0.8354371385752108,0.7966046698105914,0.8019786394339458,0.006869806094182826
0.41,0.56,0.577922077922078,0.5833333333333333,0.8489646772228989,0.8489646772228989,0.8489646772228989,0.8354371385752108,0.7966046698105914,0.8019786394339458,0.006869806094182826
0.42,0.56,0.577922077922078,0.5833333333333333,0.8489646772228989,0.8489646772228989,0.8489646772228989,0.8354371385752108,0.7966046698105914,0.8019786394339458,0.006869806094182826
0.43,0.56,0.577922077922078,0.5833333333333333,0.8489646772228989,0.8489646772228989,0.8489646772228989,0.8354371385752108,0.7966046698105914,0.8019786394339458,0.006869806094182826
0.44,0.56,0.5847902097902098,0.5833333333333333,0.85,0.8489646772228989,0.8494820231566118,0.8454371385752109,0.7966046698105914,0.8039786394339459,0.006842105263157895
0.45,0.56,0.5847902097902098,0.5833333333333333,0.85,0.8489646772228989,0.8494820231566118,0.8454371385752109,0.7966046698105914,0.8039786394339459,0.006842105263157895
0.46,0.56,0.5847902097902098,0.5833333333333333,0.85,0.8489646772228989,0.8494820231566118,0.8454371385752109,0.7966046698105914,0.8039786394339459,0.006842105263157895
0.47,0.56,0.5961538461538461,0.5833333333333333,0.851037851037851,0.8489646772228989,0.85,0.8487704719085442,0.7966046698105914,0.8059786394339459,0.0068144044321329636
0.48,0.56,0.5961538461538461,0.5833333333333333,0.851037851037851,0.8489646772228989,0.85,0.8487704719085442,0.7966046698105914,0.8059786394339459,0.0068144044321329636
0.49,0.56,0.5961538461538461,0.5833333333333333,0.851037851037851,0.8489646772228989,0.85,0.8487704719085442,0.7966046698105914,0.8059786394339459,0.0068144044321329636
0.5,0.56,0.5961538461538461,0.5833333333333333,0.851037851037851,0.8489646772228989,0.85,0.8487704719085442,0.7966046698105914,0.8059786394339459,0.0068144044321329636
0.51,0.56,0.5961538461538461,0.5833333333333333,0.851037851037851,0.8489646772228989,0.85,0.8487704719085442,0.7966046698105914,0.8059786394339459,0.0068144044321329636
0.52,0.56,0.5961538461538461,0.5833333333333333,0.851037851037851,0.8489646772228989,0.85,0.8487704719085442,0.7966046698105914,0.8059786394339459,0.0068144044321329636
0.53,0.56,0.5961538461538461,0.5833333333333333,0.851037851037851,0.8489646772228989,0.85,0.8487704719085442,0.7966046698105914,0.8059786394339459,0.0068144044321329636
