Technique_ID,Original_Train_Support,Frequency_Group,Augmented_Train_Support,Validation_Support,Test_Support,TP,FP,FN,Precision,Recall,F1,Threshold,Threshold_Fallback
T1001,46,Medium,78,6,11,2,95,9,0.020618556701030927,0.18181818181818182,0.037037037037037035,0.3,False
T1003,271,Head,237,34,68,39,14,29,0.7358490566037735,0.5735294117647058,0.6446280991735537,0.5,True
T1005,178,Head,156,22,44,25,13,19,0.6578947368421053,0.5681818181818182,0.6097560975609756,0.5,True
T1006,4,Tail,78,1,1,0,0,1,0.0,0.0,0.0,0.5,True
T1007,39,Medium,78,5,10,6,6,4,0.5,0.6,0.5454545454545454,0.44,False
T1008,35,Medium,78,4,9,0,4,9,0.0,0.0,0.0,0.5,True
T1010,20,Medium,78,3,5,0,1,5,0.0,0.0,0.0,0.5,True
T1011,6,Tail,78,1,2,1,0,1,1.0,0.5,0.6666666666666666,0.5,True
T1012,101,Head,88,13,25,12,8,13,0.6,0.48,0.5333333333333332,0.5,True
T1014,22,Medium,78,3,5,3,0,2,1.0,0.6,0.7499999999999999,0.5,True
T1016,208,Head,182,26,52,30,8,22,0.7894736842105263,0.5769230769230769,0.6666666666666666,0.5,True
T1018,46,Medium,78,6,12,7,70,5,0.09090909090909091,0.5833333333333334,0.15730337078651685,0.33,False
T1020,21,Medium,78,3,5,1,7,4,0.125,0.2,0.15384615384615385,0.5,True
T1021,258,Head,226,32,64,30,8,34,0.7894736842105263,0.46875,0.5882352941176471,0.5,True
T1025,21,Medium,78,3,5,1,2,4,0.3333333333333333,0.2,0.25,0.5,True
T1027,1263,Head,1110,158,316,185,109,131,0.6292517006802721,0.5854430379746836,0.6065573770491804,0.5,True
T1029,14,Tail,78,2,4,1,0,3,1.0,0.25,0.4,0.5,True
T1030,10,Tail,78,1,3,0,0,3,0.0,0.0,0.0,0.5,True
T1033,175,Head,153,22,44,27,10,17,0.7297297297297297,0.6136363636363636,0.6666666666666666,0.5,True
T1036,320,Head,280,40,80,36,20,44,0.6428571428571429,0.45,0.5294117647058824,0.5,True
T1037,37,Medium,78,5,9,1,2,8,0.3333333333333333,0.1111111111111111,0.16666666666666666,0.44,False
T1039,11,Tail,78,1,3,0,0,3,0.0,0.0,0.0,0.5,True
T1040,14,Tail,78,2,4,0,0,4,0.0,0.0,0.0,0.5,True
T1041,189,Head,165,24,47,28,8,19,0.7777777777777778,0.5957446808510638,0.674698795180723,0.5,True
T1046,36,Medium,78,5,9,5,18,4,0.21739130434782608,0.5555555555555556,0.3125,0.37,False
T1047,162,Head,142,20,40,31,5,9,0.8611111111111112,0.775,0.8157894736842106,0.5,True
T1048,42,Medium,78,5,11,4,134,7,0.028985507246376812,0.36363636363636365,0.053691275167785234,0.24,False
T1049,58,Medium,78,7,14,6,6,8,0.5,0.42857142857142855,0.4615384615384615,0.42,False
T1052,12,Tail,78,2,3,0,0,3,0.0,0.0,0.0,0.5,True
T1053,277,Head,243,35,69,47,4,22,0.9215686274509803,0.6811594202898551,0.7833333333333333,0.5,True
T1055,574,Head,502,72,143,95,28,48,0.7723577235772358,0.6643356643356644,0.7142857142857143,0.5,True
T1056,178,Head,156,22,44,26,5,18,0.8387096774193549,0.5909090909090909,0.6933333333333334,0.5,True
T1057,259,Head,227,32,65,40,14,25,0.7407407407407407,0.6153846153846154,0.6722689075630253,0.5,True
T1059,922,Head,808,115,231,148,58,83,0.7184466019417476,0.6406926406926406,0.6773455377574371,0.5,True
T1068,42,Medium,78,5,11,6,6,5,0.5,0.5454545454545454,0.5217391304347826,0.45,False
T1069,52,Medium,78,7,13,6,4,7,0.6,0.46153846153846156,0.5217391304347826,0.45,False
T1070,376,Head,329,47,94,51,13,43,0.796875,0.5425531914893617,0.6455696202531646,0.5,True
T1071,494,Head,432,62,124,92,18,32,0.8363636363636363,0.7419354838709677,0.7863247863247863,0.5,True
T1072,23,Medium,78,3,6,5,0,1,1.0,0.8333333333333334,0.9090909090909091,0.5,True
T1074,118,Head,103,15,29,6,7,23,0.46153846153846156,0.20689655172413793,0.28571428571428575,0.5,True
T1078,294,Head,263,37,74,45,19,29,0.703125,0.6081081081081081,0.6521739130434783,0.5,True
T1080,18,Tail,78,2,4,0,0,4,0.0,0.0,0.0,0.5,True
T1082,380,Head,332,48,95,59,16,36,0.7866666666666666,0.6210526315789474,0.6941176470588235,0.5,True
T1083,328,Head,287,41,82,41,11,41,0.7884615384615384,0.5,0.6119402985074627,0.5,True
T1087,76,Medium,78,10,19,8,36,11,0.18181818181818182,0.42105263157894735,0.25396825396825395,0.38,False
T1090,290,Head,254,36,73,39,8,34,0.8297872340425532,0.5342465753424658,0.6499999999999999,0.5,True
T1091,20,Medium,78,3,5,1,0,4,1.0,0.2,0.33333333333333337,0.5,True
T1092,5,Tail,78,1,1,0,0,1,0.0,0.0,0.0,0.5,True
T1095,112,Head,98,14,28,12,3,16,0.8,0.42857142857142855,0.5581395348837209,0.5,True
T1098,38,Medium,78,5,10,2,1,8,0.6666666666666666,0.2,0.30769230769230765,0.48,False
T1102,81,Medium,78,10,20,5,14,15,0.2631578947368421,0.25,0.25641025641025644,0.44,False
T1104,14,Tail,78,2,3,0,0,3,0.0,0.0,0.0,0.5,True
T1105,625,Head,547,78,156,103,34,53,0.7518248175182481,0.6602564102564102,0.7030716723549487,0.5,True
T1106,347,Head,305,43,87,34,20,53,0.6296296296296297,0.39080459770114945,0.4822695035460993,0.5,True
T1110,128,Head,112,16,32,16,8,16,0.6666666666666666,0.5,0.5714285714285715,0.5,True
T1111,10,Tail,78,1,3,0,1,3,0.0,0.0,0.0,0.5,True
T1112,232,Head,203,29,58,21,16,37,0.5675675675675675,0.3620689655172414,0.4421052631578948,0.5,True
T1113,134,Head,117,17,33,25,3,8,0.8928571428571429,0.7575757575757576,0.819672131147541,0.5,True
T1114,41,Medium,78,5,10,5,26,5,0.16129032258064516,0.5,0.24390243902439024,0.35,False
T1115,25,Medium,78,3,6,5,0,1,1.0,0.8333333333333334,0.9090909090909091,0.5,True
T1119,38,Medium,78,5,10,6,440,4,0.013452914798206279,0.6,0.026315789473684213,0.17,False
T1120,35,Medium,78,4,9,3,1,6,0.75,0.3333333333333333,0.46153846153846156,0.5,True
T1123,22,Medium,78,3,5,2,0,3,1.0,0.4,0.5714285714285715,0.5,True
T1124,51,Medium,78,6,13,8,0,5,1.0,0.6153846153846154,0.761904761904762,0.51,False
T1125,22,Medium,78,3,5,1,1,4,0.5,0.2,0.28571428571428575,0.5,True
