Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,45,0.8367121669099715,0.8387096774193549,0.7572949170438786,0.7604166666666666,0.7904551293019855,0.7932960893854749,0,0.0,0,0.0,3258
Medium,77,0.7693923500741683,0.7692307692307693,0.5371274040002679,0.5454545454545454,0.6109091968716863,0.625,0,0.0,1,1.2987012987012987,785
Tail,66,0.577020202020202,0.7083333333333333,0.4022727272727272,0.5,0.4457792207792208,0.5357142857142857,23,34.84848484848485,7,10.606060606060606,172
