Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,30,0.8545688624196877,0.8452950558213717,0.7867611412835276,0.8220200368022899,0.8149399530645468,0.8230848505668156,0,0.0,0,0.0,1426
Medium,89,0.7781174410079391,0.8,0.6058147025192735,0.6666666666666666,0.6605453873124926,0.7272727272727273,2,2.247191011235955,2,2.247191011235955,973
Tail,69,0.48429951690821255,0.5,0.30289855072463767,0.3333333333333333,0.3543593282723717,0.4,29,42.028985507246375,4,5.797101449275362,183
