micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_f1,hamming_loss,avg_predicted_labels,threshold
0.04064064064064064,0.9890377588306942,0.07807316955915582,0.03906242194221536,0.9856887799011252,0.07239079362200812,0.14927939988960381,0.5312188365650969,27.673130193905816,0.05
0.0498020292006929,0.9805115712545676,0.09478952016485134,0.046789434103292955,0.9719876199499654,0.08586150863977059,0.17030717080440577,0.42590027700831024,22.38781163434903,0.06
0.061773982614047235,0.9780755176613886,0.11620839363241679,0.05664306697896449,0.9629876199499654,0.10284041403310004,0.1945827908106172,0.33833795013850415,18.00415512465374,0.07
0.07604126862820022,0.9695493300852619,0.1410222340331296,0.06825969388541252,0.9467000156073152,0.12244617777546661,0.21974610861663277,0.26861495844875344,14.498614958448753,0.08
0.0931924882629108,0.9671132764920828,0.1700032116475752,0.08250097364564443,0.9446523965596961,0.145874019170848,0.2492479125754112,0.21476454293628808,11.800554016620499,0.09
0.11279268989149058,0.9622411693057247,0.20191693290734825,0.09817601912665137,0.940522319190257,0.1711531736440866,0.2778844197547418,0.1729916897506925,9.700831024930748,0.1
0.13785251357505693,0.9585870889159561,0.24104134762633997,0.11903069565456827,0.9326056525235904,0.20346999803522461,0.31319931134129736,0.13728531855955678,7.907202216066482,0.11
0.16287799791449425,0.951278928136419,0.2781339031339031,0.14069206768265619,0.9225848825134588,0.23536764616905376,0.34660865119729783,0.11229916897506925,6.641274238227147,0.12
0.18784933171324422,0.9415347137637028,0.3132090761750405,0.16134871718547358,0.9127758093032591,0.26483117173231024,0.3748578663631426,0.09390581717451524,5.699445983379501,0.13
0.21619342142254708,0.9366626065773447,0.351301964367291,0.187069735074469,0.9090986093316515,0.30036373879004374,0.4057262848970447,0.07867036011080332,4.926592797783933,0.14
0.24676165803108807,0.928136419001218,0.3898695318495779,0.21385075285708488,0.8899541366545702,0.3348364440708446,0.436914299756824,0.06606648199445983,4.2770083102493075,0.15
0.28100703443169195,0.9244823386114495,0.43100511073253833,0.24541454164705673,0.8797490084494419,0.3732049135230261,0.4733287562867853,0.05551246537396122,3.7409972299168976,0.16
0.3104440789473684,0.9196102314250914,0.46418690439594223,0.27211368005134196,0.8705734765345483,0.4037342170562455,0.5011024248925723,0.048282548476454294,3.3684210526315788,0.17
0.3479667282809612,0.9171741778319124,0.5045226130653266,0.31436814225650933,0.869433658905369,0.4479816790961702,0.5361253594548976,0.04096952908587258,2.9972299168975067,0.18
0.3794147325933401,0.9159561510353228,0.5365679628968962,0.3418211498648563,0.8692501726668368,0.47771528413537495,0.5642075161687653,0.03598337950138504,2.7451523545706373,0.19
0.4086433260393873,0.9098660170523751,0.5639864099660249,0.3693654207728215,0.8670927286615666,0.5058227014202733,0.5875606500249618,0.031994459833795015,2.53185595567867,0.2
0.4469240048250905,0.902557856272838,0.5978217022993142,0.4100502886962982,0.8587401238196002,0.5433367031065517,0.6170401479615881,0.027617728531855956,2.296398891966759,0.21
0.47483870967741937,0.8964677222898904,0.6208350906790384,0.4337456815968684,0.8495468336594995,0.5622890302792471,0.6373863169837262,0.024903047091412743,2.146814404432133,0.22
0.4972972972972973,0.8964677222898904,0.6397218600608431,0.46799555343390004,0.8495468336594995,0.5908322596859361,0.6537861204857768,0.02296398891966759,2.0498614958448753,0.23
0.5213371266002845,0.8928136419001218,0.65828468792097,0.48926635625106984,0.8351023892150549,0.6057229317765678,0.6704159451702739,0.0210803324099723,1.9473684210526316,0.24
0.5428784489187174,0.8867235079171741,0.6734505087881592,0.5089251038269346,0.828761296097646,0.6199557782292109,0.6838588104282003,0.019556786703601108,1.8573407202216066,0.25
0.5613899613899614,0.8855054811205847,0.6871455576559546,0.5268457002030852,0.8272228345591845,0.6329083551086278,0.6968129679044381,0.018337950138504155,1.793628808864266,0.26
0.5843422114608555,0.881851400730816,0.7029126213592233,0.5475616527371138,0.8178272301635802,0.6457138091039006,0.7111094215957698,0.016952908587257617,1.7160664819944598,0.27
0.6014975041597338,0.8806333739342266,0.7147800296589224,0.5724672752873292,0.8174016982486866,0.6625184470328491,0.7217381542380178,0.01598337950138504,1.664819944598338,0.28
0.6234887737478411,0.879415347137637,0.7296614451743305,0.6067723208908393,0.8124016982486866,0.6787093587619083,0.7350496928387749,0.01481994459833795,1.6038781163434903,0.29
0.644524236983842,0.8745432399512789,0.7421188630490956,0.6305785707065076,0.8074373488725725,0.6925070389383257,0.7460385472158222,0.013822714681440444,1.5429362880886426,0.3
0.6577736890524379,0.8708891595615104,0.749475890985325,0.6424511419871027,0.7982151266503501,0.6972758523088143,0.7533314592111905,0.013240997229916897,1.505540166204986,0.31
0.6739130434782609,0.8684531059683313,0.7589143161255987,0.6582784816661978,0.7969562614021233,0.7071481955465622,0.7614865027992515,0.012548476454293628,1.4653739612188366,0.32
0.6876818622696411,0.8635809987819733,0.765658747300216,0.6712858158170009,0.7930882544091163,0.7138284624058341,0.7673964138535674,0.012022160664819944,1.42797783933518,0.33
0.7065868263473054,0.8623629719853837,0.7767416346681295,0.6897535324929556,0.7917549210757828,0.7240693413486214,0.7778825756370124,0.011274238227146814,1.3878116343490305,0.34
0.719959266802444,0.8611449451887941,0.7842484747642817,0.7045510553941877,0.7913003756212375,0.7328226058729118,0.7850066725782072,0.01077562326869806,1.3601108033240996,0.35
0.734375,0.8587088915956151,0.7916900617630545,0.7155507469915091,0.7877619140827758,0.7373315933369894,0.7912509827776829,0.010277008310249308,1.3296398891966759,0.36
0.7454931071049841,0.856272838002436,0.7970521541950113,0.7284046090573753,0.7825854434945405,0.7394213673156703,0.795765575161118,0.009916897506925208,1.3060941828254848,0.37
0.7553879310344828,0.853836784409257,0.801600914808462,0.7426922634633019,0.7788354434945406,0.7441196623043445,0.8001430666424646,0.00961218836565097,1.2853185595567866,0.38
0.7641921397379913,0.8526187576126675,0.8059873344847438,0.7543644192168056,0.7783808980399951,0.749213209560353,0.804027923793589,0.009335180055401663,1.2686980609418284,0.39
0.7704194260485652,0.8501827040194885,0.80833815865663,0.7624644694933265,0.776197411801463,0.7525013945784791,0.8062243663301122,0.009168975069252077,1.254847645429363,0.4
0.77728285077951,0.8501827040194885,0.8121000581733566,0.7825441661583173,0.776197411801463,0.7598165770613617,0.8093894679055583,0.008947368421052631,1.2437673130193905,0.41
0.786036036036036,0.8501827040194885,0.8168519602106495,0.7968035726531361,0.776197411801463,0.7661333562907287,0.8139377412528618,0.008670360110803323,1.2299168975069252,0.42
0.7915717539863326,0.8465286236297198,0.8181283107710418,0.8006294634826264,0.7733304393243988,0.7666509929114679,0.8151492537420172,0.008559556786703601,1.2160664819944598,0.43
0.8013937282229965,0.8404384896467723,0.8204518430439952,0.8214877367394819,0.7702480798599772,0.7740243503344173,0.81733221061977,0.008365650969529086,1.1925207756232687,0.44
0.8063380281690141,0.8367844092570037,0.8212791392707711,0.8236852572501302,0.7691668216686273,0.7749262028801864,0.8179415219792577,0.008282548476454293,1.18005540166205,0.45
0.8133174791914387,0.833130328867235,0.8231046931407943,0.8319309278697427,0.7635287899755498,0.7736201575646069,0.8187013097233671,0.00814404432132964,1.164819944598338,0.46
