Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,30,0.8449453868369525,0.8432055749128919,0.7674442128059464,0.8072403937758018,0.7990872024316562,0.8286079182630907,0,0.0,0,0.0,1426
Medium,89,0.800657261487522,0.8,0.5187239587828232,0.5454545454545454,0.5919213997355366,0.625,3,3.3707865168539324,1,1.1235955056179776,973
Tail,69,0.2864734299516908,0.0,0.1355072463768116,0.0,0.17412008281573502,0.0,47,68.11594202898551,1,1.4492753623188406,183
