minority_threshold,global_threshold,minority_macro_f2,minority_macro_recall,overall_micro_precision,overall_micro_recall,overall_micro_f1,overall_macro_precision,overall_macro_recall,overall_macro_f1,hamming_loss
0.05,0.72,0.01382470705586925,1.0,0.188470066518847,0.8282582216808769,0.3070670580266426,0.8062905767910179,0.8070057290791354,0.7534557632968609,0.08501385041551246
0.06,0.72,0.014327848294103995,1.0,0.194786594099112,0.8282582216808769,0.31539888682745826,0.8062988111410776,0.8070057290791354,0.753472138606986,0.08177285318559557
0.07,0.72,0.015293308094832708,1.0,0.20587344838026037,0.8282582216808769,0.3297769156159069,0.8063146461205117,0.8070057290791354,0.75350361170546,0.07656509695290858
0.08,0.72,0.015087359758396776,0.875,0.22498343273691188,0.8270401948842875,0.3537379525918208,0.8063117060136429,0.7970057290791354,0.7534975495797858,0.06872576177285318
0.09,0.72,0.017878753683028548,0.875,0.25526315789473686,0.8270401948842875,0.3901177822464809,0.8063577500959747,0.7970057290791354,0.7535889339075545,0.058808864265927976
0.1,0.72,0.02268219967779645,0.875,0.29925077126487437,0.8270401948842875,0.4394822006472492,0.8064375559235926,0.7970057290791354,0.7537470367663758,0.04797783933518006
0.11,0.72,0.029828860438712947,0.875,0.3527272727272727,0.8270401948842875,0.4945375091041515,0.8065577005578514,0.7970057290791354,0.7539843420164355,0.03844875346260388
0.12,0.72,0.03649354171799992,0.7916666666666666,0.41800246609124536,0.8258221680876979,0.5550552599263201,0.8066733952533205,0.7903390624124687,0.7542110155487299,0.030110803324099725
0.13,0.72,0.052322417301594815,0.7916666666666666,0.48953068592057764,0.8258221680876979,0.614687216681777,0.8069516762488961,0.7903390624124687,0.7547543770558378,0.023545706371191136
0.14,0.72,0.07355653844417889,0.7916666666666666,0.5566502463054187,0.8258221680876979,0.6650318783717508,0.8073421012588535,0.7903390624124687,0.7555077970449072,0.0189196675900277
0.15,0.72,0.10472457991541961,0.7916666666666666,0.6330532212885154,0.8258221680876979,0.7167019027484144,0.8079500651513741,0.7903390624124687,0.756662562386489,0.014847645429362882
0.16,0.72,0.1462279354975335,0.7083333333333333,0.7089005235602094,0.8246041412911084,0.7623873873873874,0.8089041572730282,0.7836723957458019,0.7583963460012481,0.011689750692520776
0.17,0.72,0.20050798258345426,0.7083333333333333,0.743956043956044,0.8246041412911084,0.782206816868862,0.8103654668101758,0.7836723957458019,0.7609222725314164,0.010443213296398891
0.18,0.72,0.282215852442672,0.7083333333333333,0.7772675086107922,0.8246041412911084,0.8002364066193853,0.8137115137820655,0.7836723957458019,0.7659114114720758,0.009362880886426592
0.19,0.72,0.31428872053872053,0.7083333333333333,0.8069129916567342,0.8246041412911084,0.8156626506024096,0.8147736803736437,0.7836723957458019,0.7676174161876586,0.008476454293628808
