Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,22,0.8361923579287207,0.8469251336898396,0.8247414181149256,0.8464705882352941,0.8282296740799636,0.8368700265251989,0,0.0,0,0.0,1258
Medium,25,0.824251852447518,0.8571428571428571,0.8003954838927245,0.8235294117647058,0.8067300038632206,0.8387096774193549,0,0.0,1,4.0,370
Tail,3,0.8666666666666667,1.0,0.75,1.0,0.7166666666666667,0.75,0,0.0,1,33.33333333333333,9
