Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,22,0.8373376616950297,0.8324561403508772,0.8481322714849344,0.8640552995391705,0.8405596390077913,0.8558184143222507,0,0.0,0,0.0,1258
Medium,25,0.84788339106639,0.8571428571428571,0.8152119223562218,0.8333333333333334,0.8260354356525945,0.8461538461538461,0,0.0,2,8.0,370
Tail,3,1.0,1.0,0.75,1.0,0.7999999999999999,1.0,0,0.0,2,66.66666666666666,9
