minority_threshold,global_threshold,minority_macro_f2,minority_macro_recall,overall_micro_precision,overall_micro_recall,overall_micro_f1,overall_macro_precision,overall_macro_recall,overall_macro_f1,hamming_loss
0.05,0.61,0.01390432005440202,1.0,0.19544331594839418,0.8672350791717418,0.31899641577060933,0.7975682732507007,0.8546472154232865,0.7776713203916625,0.08421052631578947
0.06,0.61,0.014363640884840814,1.0,0.20050689946493946,0.8672350791717418,0.32570905763952424,0.7975758211998998,0.8546472154232865,0.7776863152125273,0.08166204986149585
0.07,0.61,0.015343816141631928,1.0,0.21146421146421146,0.8672350791717418,0.34001910219675263,0.7975919215237939,0.8546472154232865,0.7777183036509576,0.07656509695290858
0.08,0.61,0.01732685142939433,1.0,0.23124391036050665,0.8672350791717418,0.36512820512820515,0.7976246245935751,0.8546472154232865,0.7777832133923549,0.06858725761772853
0.09,0.61,0.01586990365942257,0.7916666666666666,0.25969275786393564,0.8647990255785627,0.39943741209563993,0.7976016295990225,0.8379805487566198,0.7777370576456174,0.05914127423822715
0.1,0.61,0.020272157345762876,0.7916666666666666,0.30046550994498517,0.8647990255785627,0.44597989949748745,0.7976751167615694,0.8379805487566198,0.7778824657391147,0.04886426592797784
0.11,0.61,0.026950589734850098,0.7916666666666666,0.3518334985133796,0.8647990255785627,0.5001761183515322,0.7977882283048835,0.8379805487566198,0.778105448777685,0.03930747922437673
0.12,0.61,0.03667536732130553,0.7916666666666666,0.4147196261682243,0.8647990255785627,0.5606000789577577,0.797956017454477,0.8379805487566198,0.7784346379378948,0.03083102493074792
0.13,0.61,0.05365819458973809,0.7916666666666666,0.4903314917127072,0.8647990255785627,0.625826355222565,0.7982593845190561,0.8379805487566198,0.7790244183261704,0.023518005540166205
0.14,0.61,0.0743132838721074,0.7916666666666666,0.5612648221343873,0.8647990255785627,0.6807286673058485,0.7986407928205242,0.8379805487566198,0.779759439303121,0.018448753462603877
0.15,0.61,0.09784475035833731,0.7916666666666666,0.6233538191395961,0.8647990255785627,0.7244897959183674,0.7991025284690184,0.8379805487566198,0.7806347495515404,0.014958448753462604
0.16,0.61,0.13629837341967316,0.7916666666666666,0.6846673095467696,0.8647990255785627,0.7642626480086114,0.799907853988746,0.8379805487566198,0.7821340861607746,0.012132963988919667
0.17,0.61,0.18677741268102716,0.7916666666666666,0.7319587628865979,0.8647990255785627,0.7928531546621999,0.8010795713589985,0.8379805487566198,0.7842527156035045,0.010277008310249308
0.18,0.61,0.23596814253309212,0.7916666666666666,0.7667386609071274,0.8647990255785627,0.8128219805380652,0.8024260176775379,0.8379805487566198,0.7865681787233156,0.009058171745152355
0.19,0.61,0.3049840230691295,0.7916666666666666,0.7941834451901566,0.8647990255785627,0.8279883381924198,0.8046706249221451,0.8379805487566198,0.7902151005980936,0.008171745152354571
0.2,0.61,0.38477606951871657,0.7916666666666666,0.8189158016147635,0.8647990255785627,0.8412322274881516,0.8079693632208834,0.8379805487566198,0.7951290071228168,0.007423822714681441
0.21,0.61,0.3645292207792208,0.7083333333333333,0.8302107728337237,0.8635809987819733,0.8465671641791045,0.807626603039888,0.831313882089953,0.7944327011404695,0.007119113573407203
0.22,0.61,0.40901052449965497,0.7083333333333333,0.8410438908659549,0.8635809987819733,0.8521634615384616,0.8096996329511531,0.831313882089953,0.7974126510151562,0.0068144044321329636
0.23,0.61,0.4973672161172161,0.7083333333333333,0.8542168674698796,0.8635809987819733,0.8588734100545125,0.8158985451500653,0.831313882089953,0.8049840795865849,0.006454293628808864
0.24,0.61,0.52652665317139,0.7083333333333333,0.8583535108958837,0.8635809987819733,0.8609593199757134,0.8192001324516527,0.831313882089953,0.8082697938722991,0.006343490304709141
0.25,0.61,0.5568609022556391,0.7083333333333333,0.8604368932038835,0.8635809987819733,0.8620060790273556,0.8218667991183195,0.831313882089953,0.8112221748246801,0.00628808864265928
0.26,0.61,0.5854341736694678,0.7083333333333333,0.8646341463414634,0.8635809987819733,0.8641072516758075,0.8280096562611764,0.831313882089953,0.8155555081580134,0.006177285318559557
0.27,0.61,0.5952380952380952,0.7083333333333333,0.8667481662591687,0.8635809987819733,0.8651616839536302,0.8306763229278432,0.831313882089953,0.8172221748246801,0.006121883656509695
0.28,0.61,0.5952380952380952,0.7083333333333333,0.8667481662591687,0.8635809987819733,0.8651616839536302,0.8306763229278432,0.831313882089953,0.8172221748246801,0.006121883656509695
0.29,0.61,0.5952380952380952,0.7083333333333333,0.8667481662591687,0.8635809987819733,0.8651616839536302,0.8306763229278432,0.831313882089953,0.8172221748246801,0.006121883656509695
0.3,0.61,0.625,0.7083333333333333,0.8678090575275398,0.8635809987819733,0.8656898656898657,0.8340096562611764,0.831313882089953,0.8205555081580134,0.006094182825484765
0.31,0.61,0.6726190476190477,0.7083333333333333,0.8699386503067484,0.8635809987819733,0.8667481662591687,0.8473429895945098,0.831313882089953,0.8285555081580134,0.006038781163434903
0.32,0.61,0.6726190476190477,0.7083333333333333,0.8699386503067484,0.8635809987819733,0.8667481662591687,0.8473429895945098,0.831313882089953,0.8285555081580134,0.006038781163434903
0.33,0.61,0.6794871794871795,0.7083333333333333,0.871007371007371,0.8635809987819733,0.8672782874617737,0.8573429895945098,0.831313882089953,0.8305555081580134,0.006011080332409972
0.34,0.61,0.6794871794871795,0.7083333333333333,0.871007371007371,0.8635809987819733,0.8672782874617737,0.8573429895945098,0.831313882089953,0.8305555081580134,0.006011080332409972
0.35,0.61,0.6794871794871795,0.7083333333333333,0.871007371007371,0.8635809987819733,0.8672782874617737,0.8573429895945098,0.831313882089953,0.8305555081580134,0.006011080332409972
0.36,0.61,0.6794871794871795,0.7083333333333333,0.871007371007371,0.8635809987819733,0.8672782874617737,0.8573429895945098,0.831313882089953,0.8305555081580134,0.006011080332409972
0.37,0.61,0.6794871794871795,0.7083333333333333,0.871007371007371,0.8635809987819733,0.8672782874617737,0.8573429895945098,0.831313882089953,0.8305555081580134,0.006011080332409972
