Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,30,0.7795846339496326,0.7639318885448916,0.5694838709765636,0.6040014419610671,0.6447566366731403,0.6634304207119741,0,0.0,0,0.0,1426
Medium,89,0.6091452720005264,0.625,0.35388676918919776,0.3333333333333333,0.41429428598576246,0.4285714285714285,8,8.98876404494382,0,0.0,973
Tail,69,0.24915458937198062,0.0,0.172463768115942,0.0,0.19006315745446178,0.0,41,59.42028985507246,1,1.4492753623188406,183
