Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,22,0.7793536529164702,0.8149905123339658,0.81127604309093,0.8133381660021747,0.792890888083324,0.8087813620071684,0,0.0,0,0.0,1258
Medium,25,0.7793905546525685,0.8,0.777382678560428,0.7777777777777778,0.7714888554127147,0.8,0,0.0,0,0.0,370
Tail,3,0.75,1.0,0.6388888888888888,0.6666666666666666,0.5878787878787879,0.4,0,0.0,1,33.33333333333333,9
