Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,22,0.7960371433039698,0.7870544090056286,0.5902917804969046,0.6075268817204301,0.6667178171711424,0.7040816326530612,0,0.0,0,0.0,1258
Medium,25,0.8329510824572743,0.8333333333333334,0.5510941564007252,0.5789473684210527,0.6467348668703274,0.6666666666666667,0,0.0,0,0.0,370
Tail,3,0.6666666666666666,1.0,0.3055555555555555,0.25,0.4000000000000001,0.4,1,33.33333333333333,0,0.0,9
