stage,epoch,train_loss,val_micro_precision,val_micro_recall,val_micro_f1,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,val_hamming_loss,val_true_labels_per_sample,val_predicted_labels_per_sample,epoch_seconds
stage1,1,1.1402952447533607,0.5663265306122449,0.4056029232643118,0.47267565649396737,0.4666751826974182,0.2437001221579287,0.2947094791886433,0.4359679123571249,0.020581717451523547,1.1371191135734071,0.814404432132964,3.1654250621795654
stage1,2,0.5830052927136421,0.6520423600605144,0.5249695493300852,0.581646423751687,0.6048017321402337,0.3904907162538796,0.4503408225827434,0.5591304491046674,0.017174515235457065,1.1371191135734071,0.9155124653739612,2.3871874809265137
stage1,3,0.4336033761501312,0.6666666666666666,0.6163215590742996,0.640506329113924,0.6573330939675887,0.4816043670673011,0.5301034899758966,0.6221398134541372,0.015734072022160664,1.1371191135734071,1.051246537396122,2.4082329273223877
stage1,4,0.33835863173007963,0.6935064935064935,0.6504263093788063,0.6712759270898806,0.7464423131598573,0.5299098302831393,0.5913796427178543,0.6604833386699873,0.014487534626038781,1.1371191135734071,1.0664819944598338,2.393822193145752
stage1,5,0.28660124260932207,0.7354570637119113,0.6467722289890377,0.6882696046662347,0.7163914266294167,0.5365338141520852,0.597898996675992,0.6761704984801208,0.01332409972299169,1.1371191135734071,1.0,2.4060139656066895
stage1,6,0.23758150674402714,0.7406896551724138,0.6540803897685749,0.6946959896507116,0.7780007495534688,0.5443934107283206,0.6193646412139252,0.6824428520204917,0.013074792243767314,1.1371191135734071,1.0041551246537397,2.414372444152832
stage1,7,0.19929262194782496,0.7949101796407185,0.6467722289890377,0.7132303559435863,0.8096203500661706,0.5667425227779543,0.6434157385938591,0.7033930949215167,0.01182825484764543,1.1371191135734071,0.925207756232687,2.4271421432495117
stage1,8,0.17737027164548635,0.7979197622585439,0.6540803897685749,0.7188755020080321,0.8148831729191174,0.5684910358820864,0.6472445762487931,0.7074078277794733,0.011634349030470914,1.1371191135734071,0.9321329639889196,2.4385931491851807
stage1,9,0.15126373739913107,0.7968299711815562,0.6735688185140073,0.73003300330033,0.8639042841906831,0.5879395393277431,0.6716528725545291,0.7184559471010274,0.011329639889196675,1.1371191135734071,0.961218836565097,2.4387154579162598
stage1,10,0.1341879779472947,0.7892441860465116,0.6613885505481121,0.7196819085487077,0.8503169060378309,0.5757400008297645,0.6578204284173869,0.7090391872747059,0.011717451523545707,1.1371191135734071,0.9529085872576177,2.443793296813965
stage1,11,0.12453542510047555,0.7814285714285715,0.6662606577344702,0.7192636423405654,0.835979303533037,0.5838385646118793,0.6592939811520472,0.7095394440307791,0.01182825484764543,1.1371191135734071,0.9695290858725761,2.4417619705200195
stage1,12,0.12038971828296781,0.7931526390870185,0.6772228989037758,0.7306176084099869,0.831863059788776,0.6127637710093342,0.6833730954715068,0.7227652694532628,0.011357340720221607,1.1371191135734071,0.9709141274238227,2.4513895511627197
stage1,13,0.11045280694961548,0.8213213213213213,0.6662606577344702,0.7357094821788837,0.8507142091346904,0.5927156963039081,0.6770414578767201,0.7247485788239355,0.010886426592797784,1.1371191135734071,0.9224376731301939,2.467721700668335
stage1,14,0.1006261691916734,0.8032069970845481,0.6711327649208283,0.7312541473125415,0.8675186524133549,0.5986224599856084,0.6814800777434741,0.7208994181682227,0.011218836565096953,1.1371191135734071,0.9501385041551247,2.4703562259674072
stage1,15,0.0987476055510342,0.8285714285714286,0.6711327649208283,0.7415881561238223,0.8314466836202373,0.5996094277809009,0.6774591925475968,0.7281221554816403,0.010637119113573408,1.1371191135734071,0.9210526315789473,2.474886417388916
