Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,45,0.8021340735097382,0.8070175438596491,0.7717050199758568,0.78125,0.782485998920747,0.7916666666666666,0,0.0,0,0.0,3258
Medium,77,0.8009418293700188,0.8333333333333334,0.5133552556655769,0.5,0.5965991225276986,0.6,1,1.2987012987012987,1,1.2987012987012987,785
Tail,66,0.3522727272727273,0.0,0.15505050505050505,0.0,0.20295815295815298,0.0,41,62.121212121212125,2,3.0303030303030303,172
