Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,45,0.8191586489991424,0.8181818181818182,0.7827921910820023,0.7884615384615384,0.7970640164196704,0.8,0,0.0,0,0.0,3258
Medium,77,0.7977168510972941,0.8,0.6238024738229797,0.6428571428571429,0.6801961293805464,0.7,0,0.0,3,3.896103896103896,785
Tail,66,0.6073232323232323,0.75,0.43762626262626264,0.5,0.4854060081332808,0.6190476190476191,21,31.818181818181817,9,13.636363636363635,172
