Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,45,0.8033425574817514,0.8012422360248447,0.7867729517888216,0.7894736842105263,0.7925074291675392,0.8,0,0.0,0,0.0,3258
Medium,77,0.7680408238905775,0.8,0.6075662281062143,0.6363636363636364,0.6644933146973088,0.7,0,0.0,1,1.2987012987012987,785
Tail,66,0.6116883116883116,1.0,0.42272727272727273,0.41666666666666663,0.47541322314049583,0.5,21,31.818181818181817,10,15.151515151515152,172
