Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,22,0.7839396178517505,0.7851478010093728,0.6461508843175024,0.6505376344086021,0.7033735208792269,0.7240552684519292,0,0.0,0,0.0,1258
Medium,25,0.5857046888191053,0.5833333333333334,0.6415817090359424,0.6875,0.603799372310887,0.625,0,0.0,0,0.0,370
Tail,3,0.5555555555555555,0.6666666666666666,0.38888888888888884,0.5,0.4444444444444444,0.6666666666666666,1,33.33333333333333,0,0.0,9
