minority_threshold,global_threshold,minority_macro_f2,minority_macro_recall,overall_micro_precision,overall_micro_recall,overall_micro_f1,overall_macro_precision,overall_macro_recall,overall_macro_f1,hamming_loss
0.05,0.59,0.008221550929344235,0.9470588235294117,0.012400126340909888,0.8185328185328186,0.024430155108437622,0.42933038621394665,0.8390370307713789,0.41251350672416226,0.34772857964347326
0.06,0.59,0.01040111823917676,0.9470588235294117,0.015744522836984777,0.8185328185328186,0.030894782862139317,0.4295309024309047,0.8390370307713789,0.4129128063801616,0.27314548591144333
0.07,0.59,0.013754645410962564,0.9235294117647059,0.021161692935434833,0.816988416988417,0.041254801037219006,0.42984147999906863,0.8283987328990384,0.4135302409736445,0.20198389879240944
0.08,0.59,0.019407760394570588,0.915686274509804,0.02976492474209369,0.8154440154440155,0.057433443015255756,0.4303695918268667,0.8248526336082582,0.41457782813256006,0.14236835619814342
0.09,0.59,0.02832093243917973,0.9039215686274511,0.04283046443650536,0.8146718146718147,0.08138234273151541,0.43121622258463216,0.819533484672088,0.41625012802869094,0.09782715846545634
0.1,0.59,0.04241643956056366,0.8941176470588236,0.06296717096214793,0.8131274131274131,0.11688311688311688,0.43258986554228146,0.8151008605586129,0.418945455626617,0.06535775897478024
0.11,0.59,0.06369162434140682,0.8941176470588236,0.09128738621586475,0.8131274131274131,0.1641465315666407,0.434744989523991,0.8151008605586129,0.42313114882858854,0.044048303622771706
0.12,0.59,0.09302629197795473,0.8764705882352941,0.12988136431043004,0.8115830115830116,0.22392670714818366,0.4379004773041778,0.8071221371543575,0.42916191189210545,0.029922779922779922
0.13,0.59,0.13162521282431264,0.8627450980392156,0.17874808118710558,0.8092664092664092,0.29281922324671694,0.44248035256333185,0.8009164633954923,0.43767256835347246,0.02079191653659739
0.14,0.59,0.17419015179458033,0.8392156862745097,0.23446264303343056,0.806949806949807,0.3633518776077886,0.44815292781469335,0.7902781655231518,0.4478625498393256,0.015041485254251212
0.15,0.59,0.23114385333467863,0.8274509803921568,0.2971818958155423,0.8061776061776061,0.43427620632279534,0.45691416722250056,0.7849590165869816,0.4629107655509629,0.011172266491415428
0.16,0.59,0.2896242039814187,0.8215686274509804,0.3606500691562932,0.8054054054054054,0.4982087413422498,0.467926660751283,0.7822994421188965,0.4805014525170976,0.008629754374435226
0.17,0.59,0.3387161088400408,0.8156862745098039,0.41813804173354735,0.8046332046332046,0.5503036704515447,0.4788056561439695,0.7796398676508114,0.4968705925622369,0.006994988909882527
0.18,0.59,0.37836002310694844,0.7862745098039216,0.4669662921348315,0.8023166023166023,0.5903409090909091,0.4904325102346537,0.7663419953103858,0.5127508224060865,0.0059229442208165615
0.19,0.59,0.41351055844517276,0.7705882352941177,0.5108374384236454,0.8007722007722008,0.6237593984962406,0.502562986600446,0.7592497967288256,0.528297082179224,0.0051384210958679045
0.2,0.59,0.4431235703637248,0.7529411764705882,0.5464625131995776,0.7992277992277992,0.6491063029162747,0.5175204688652156,0.7512710733245703,0.5441600049942544,0.004596237574960979
0.21,0.59,0.43751278580966946,0.7058823529411765,0.5783267827063447,0.7953667953667953,0.6697009102730819,0.5187359527277583,0.7299944775798896,0.5451870607829625,0.0041731701306169395
0.22,0.59,0.46379257606969654,0.7,0.6052941176470589,0.7945945945945946,0.6871452420701168,0.5358030022000347,0.7273349031118044,0.5611048641830477,0.0038486815082559764
0.23,0.59,0.4782227420521903,0.680392156862745,0.6269113149847095,0.7915057915057915,0.6996587030716723,0.5500693384673508,0.7184696548848539,0.5728788016289671,0.003614556806046168
0.24,0.59,0.49226803603055647,0.6686274509803921,0.6472819216182049,0.7907335907335907,0.7118526242613834,0.5614045605738496,0.7131505059486838,0.5827757010081964,0.0034050768093321286
0.25,0.59,0.507300204298019,0.6627450980392157,0.6673189823874756,0.78996138996139,0.7234794908062234,0.5741368396485138,0.7104909314805986,0.5930608945380709,0.0032120266162819354
0.26,0.59,0.530115213506217,0.6588235294117647,0.6891436277815239,0.7891891891891892,0.7357811375089993,0.5895401272592483,0.7087178818352087,0.6072977363015083,0.003014868972315781
0.27,0.59,0.5301643360739076,0.6411764705882353,0.7010309278350515,0.7876447876447876,0.7418181818181818,0.601192172022995,0.7007391584309534,0.6126963947977888,0.0029162901503327035
0.28,0.59,0.5236697437097498,0.6235294117647059,0.7074357192494788,0.7861003861003861,0.7446964155084126,0.6046116249105331,0.692760435026698,0.6132831515954342,0.002867000739341165
0.29,0.59,0.5338169034672403,0.6235294117647059,0.719434628975265,0.7861003861003861,0.7512915129151292,0.6118383373234157,0.692760435026698,0.6198871858590429,0.0027684219173580876
0.3,0.59,0.5284431611307409,0.6058823529411764,0.7293610911701364,0.7845559845559845,0.7559523809523809,0.6140039908188565,0.6847817116224427,0.6204636188822845,0.0026944878008707796
0.31,0.59,0.5347625830734555,0.6058823529411764,0.7341040462427746,0.7845559845559845,0.7584919746173946,0.6213794168113037,0.6847817116224427,0.6256590440245181,0.0026575207426271256
0.32,0.59,0.5366797534503781,0.6,0.7435897435897436,0.7837837837837838,0.7631578947368421,0.6260164021663742,0.6821221371543575,0.6289477765685698,0.002587694077055779
0.33,0.59,0.5235760725949217,0.5784313725490197,0.7507418397626113,0.7814671814671814,0.76579644343549,0.6269599178705283,0.6723703641047122,0.6262363922082493,0.0025425121169802022
0.34,0.59,0.5317061659075865,0.5784313725490197,0.7580524344569288,0.7814671814671814,0.7695817490494297,0.6367116909201737,0.6723703641047122,0.6327502388816705,0.0024891152550727018
0.35,0.59,0.5297453815938609,0.5725490196078432,0.7601503759398496,0.7806949806949807,0.7702857142857142,0.6378515085493529,0.669710789636627,0.6330457471559021,0.002476792902324817
0.36,0.59,0.530952018094615,0.5725490196078432,0.7618688771665411,0.7806949806949807,0.7711670480549199,0.6384594112849153,0.669710789636627,0.6337211946398603,0.0024644705495769324
0.37,0.59,0.528896450581936,0.5607843137254902,0.7698170731707317,0.7799227799227799,0.7748369773686229,0.6453996341825851,0.6643916407004569,0.6367100497563749,0.0024110736876694324
0.38,0.59,0.5228383410636188,0.5490196078431373,0.7725880551301685,0.7791505791505792,0.7758554402153018,0.646640768934358,0.6590724917642866,0.6361190332079115,0.0023946438840055863
0.39,0.59,0.5199321785986328,0.5450980392156863,0.7735993860322333,0.7783783783783784,0.7759815242494227,0.6470840313457056,0.6572994421188966,0.6354604719110524,0.0023905364330896245
0.4,0.59,0.5115710136198208,0.5333333333333333,0.7750385208012327,0.7768339768339768,0.7759352101812572,0.6485024710620176,0.6519802931827263,0.6335354465817717,0.002386428982173663
0.41,0.59,0.5120870094918538,0.5333333333333333,0.7762345679012346,0.7768339768339768,0.7765341566962563,0.6488824102717441,0.6519802931827263,0.6338900565108497,0.00237821408034174
0.42,0.59,0.5153768568993483,0.5333333333333333,0.7786377708978328,0.7768339768339768,0.7777348279860843,0.6564178712646518,0.6519802931827263,0.6372588508370909,0.0023617842766778937
0.43,0.59,0.49935067815690654,0.515686274509804,0.7795031055900621,0.7752895752895753,0.7773906310491676,0.6525171620447937,0.644001569778471,0.6310785063588741,0.0023617842766778937
0.44,0.59,0.49770501989360116,0.5117647058823529,0.782371294851794,0.7745173745173746,0.7784245246410555,0.6547334741015313,0.642228520133081,0.6315344334105458,0.0023453544730140477
0.45,0.59,0.47459153207423105,0.48823529411764705,0.7824726134585289,0.7722007722007722,0.777302759424796,0.6432086514064957,0.6315902222607406,0.6210734405027444,0.0023535693748459705
0.46,0.59,0.4756610507908085,0.48823529411764705,0.7836990595611285,0.7722007722007722,0.7779074290159471,0.6449817010518858,0.6315902222607406,0.6221372702899785,0.0023453544730140477
0.47,0.59,0.4769634344893861,0.48823529411764705,0.7861635220125787,0.7722007722007722,0.7791195948578107,0.6484391478603965,0.6315902222607406,0.6235937039272631,0.002328924669350201
0.48,0.59,0.4658523233782749,0.4764705882352941,0.7858267716535433,0.7706563706563706,0.7781676413255361,0.6457795733923114,0.6262710733245703,0.619161079813788,0.0023371395711821244
0.49,0.59,0.46322627295810687,0.4725490196078431,0.7862776025236593,0.7698841698841699,0.77799453765119,0.6471093606263539,0.6244980236791803,0.6188571284460068,0.0023371395711821244
0.5,0.59,0.46376103231639565,0.4725490196078431,0.7881422924901186,0.7698841698841699,0.77890625,0.647995885449049,0.6244980236791803,0.6193890433396239,0.0023248172184342397
0.51,0.59,0.4588554803520201,0.4666666666666666,0.7885985748218527,0.7691119691119691,0.7787333854573886,0.6506554599171341,0.6218384492110951,0.6181479085878508,0.0023248172184342397
0.52,0.59,0.4390339956083901,0.4450980392156862,0.7880952380952381,0.7667953667953668,0.7772994129158513,0.6436519138178434,0.6120866761614497,0.6100931973416501,0.0023371395711821244
0.53,0.59,0.443846829832989,0.4450980392156862,0.7899761336515513,0.7667953667953668,0.7782131661442007,0.6498575875767086,0.6120866761614497,0.6143485164905864,0.0023248172184342397
0.54,0.59,0.4454511079078553,0.4450980392156862,0.7918660287081339,0.7667953667953668,0.7791290702236171,0.6525171620447937,0.6120866761614497,0.6159442611714374,0.002312494865686355
0.55,0.59,0.4356974628600926,0.43529411764705883,0.7921662669864109,0.7652509652509653,0.7784760408483896,0.6471980131086235,0.6076540520479746,0.6115116370579622,0.0023166023166023165
0.56,0.59,0.41764190730453704,0.4176470588235294,0.7924679487179487,0.7637065637065638,0.7778214707038931,0.6370029776476305,0.5996753286437193,0.6028996816374962,0.0023207097675182783
0.57,0.59,0.41380587405673913,0.4117647058823529,0.793574297188755,0.7629343629343629,0.7779527559055118,0.6414356017611057,0.5970157541756342,0.6027223766729572,0.0023166023166023165
0.58,0.59,0.39923221242425394,0.396078431372549,0.7938808373590982,0.7613899613899614,0.7772960189199842,0.6378895024703256,0.5899235555940738,0.5968713128431699,0.0023207097675182783
0.59,0.59,0.3940034542543193,0.3901960784313725,0.7937147461724415,0.7606177606177607,0.776813880126183,0.6378895024703256,0.5872639811259888,0.5950982631977798,0.0023248172184342397
0.6,0.59,0.38035869359398766,0.37450980392156863,0.7944983818770227,0.7583011583011583,0.7759778743579613,0.636027800342666,0.5801717825444285,0.5901717181116602,0.002328924669350201
0.61,0.59,0.38101228836522955,0.37450980392156863,0.7951417004048583,0.7583011583011583,0.7762845849802371,0.6386873748107511,0.5801717825444285,0.5910582429343554,0.0023248172184342397
0.62,0.59,0.38101228836522955,0.37450980392156863,0.7951417004048583,0.7583011583011583,0.7762845849802371,0.6386873748107511,0.5801717825444285,0.5910582429343554,0.0023248172184342397
0.63,0.59,0.3816658831364714,0.37450980392156863,0.7957860615883307,0.7583011583011583,0.7765915381573745,0.6413469492788362,0.5801717825444285,0.5919447677570504,0.0023207097675182783
0.64,0.59,0.3768530489118725,0.3686274509803921,0.7956204379562044,0.7575289575289575,0.7761075949367089,0.6404604244561412,0.5775122080763434,0.5903490230761994,0.0023248172184342397
0.65,0.59,0.3768530489118725,0.3686274509803921,0.7962662337662337,0.7575289575289575,0.776414721013059,0.6404604244561412,0.5775122080763434,0.5903490230761994,0.0023207097675182783
0.66,0.59,0.37265136823960354,0.36470588235294116,0.7973962571196095,0.7567567567567568,0.7765451664025357,0.6378008499880561,0.5757391584309534,0.5882213635017313,0.0023166023166023165
0.67,0.59,0.37378829359798216,0.36470588235294116,0.7986960065199674,0.7567567567567568,0.7771609833465504,0.6401058145270632,0.5757391584309534,0.5893738457712349,0.0023083874147703937
0.68,0.59,0.36389100134774877,0.3549019607843137,0.7983673469387755,0.7552123552123552,0.7761904761904762,0.6347866655908929,0.5713065343174781,0.5847639166932206,0.0023166023166023165
0.69,0.59,0.35735505363533043,0.34901960784313724,0.798202614379085,0.7544401544401544,0.7757046447002779,0.6294675166547228,0.568646959849393,0.5812178174024405,0.0023207097675182783
0.7,0.59,0.35735505363533043,0.34901960784313724,0.798202614379085,0.7544401544401544,0.7757046447002779,0.6294675166547228,0.568646959849393,0.5812178174024405,0.0023207097675182783
0.71,0.59,0.3521262954653958,0.34313725490196073,0.7986906710310966,0.7536679536679537,0.7755264203416766,0.6294675166547228,0.5659873853813079,0.5794447677570503,0.0023207097675182783
0.72,0.59,0.3351783020900668,0.32745098039215687,0.7988505747126436,0.7513513513513513,0.7743732590529248,0.6143079421866376,0.5588951867997476,0.5702629035219947,0.002328924669350201
0.73,0.59,0.3080074337427279,0.3,0.7981878088962109,0.7482625482625482,0.7724192905540056,0.6027831194916022,0.5464838392820172,0.5582061659333423,0.0023453544730140477
0.74,0.59,0.27995313510019393,0.2725490196078431,0.7976878612716763,0.745945945945946,0.770949720670391,0.5868256726830915,0.5340724917642866,0.5449082935929167,0.0023576768257619323
0.75,0.59,0.27995313510019393,0.2725490196078431,0.7976878612716763,0.745945945945946,0.770949720670391,0.5868256726830915,0.5340724917642866,0.5449082935929167,0.0023576768257619323
0.76,0.59,0.27995313510019393,0.2725490196078431,0.7976878612716763,0.745945945945946,0.770949720670391,0.5868256726830915,0.5340724917642866,0.5449082935929167,0.0023576768257619323
0.77,0.59,0.2754282482223659,0.2686274509803921,0.7975206611570248,0.7451737451737451,0.7704590818363274,0.5815065237469214,0.5322994421188965,0.5422487191248316,0.0023617842766778937
0.78,0.59,0.26502100840336135,0.25882352941176473,0.7971854304635762,0.7436293436293436,0.7694766280463444,0.573527800342666,0.5278668180054213,0.5369295701886614,0.002369999178509817
0.79,0.59,0.25847338935574227,0.25098039215686274,0.796849087893864,0.7420849420849421,0.7684926029588165,0.5730845379313185,0.5243207187146413,0.5348525691754902,0.00237821408034174
0.8,0.59,0.25847338935574227,0.25098039215686274,0.796849087893864,0.7420849420849421,0.7684926029588165,0.5730845379313185,0.5243207187146413,0.5348525691754902,0.00237821408034174
0.81,0.59,0.24805896717661421,0.2411764705882353,0.7965116279069767,0.7405405405405405,0.7675070028011205,0.5677653889951483,0.5198880946011661,0.529710725203859,0.002386428982173663
0.82,0.59,0.24152301946419594,0.23529411764705882,0.7963424771404821,0.7397683397683398,0.767013610888711,0.5624462400589781,0.517228520133081,0.5261646259130788,0.0023905364330896245
0.83,0.59,0.23105383178912592,0.2235294117647059,0.7975,0.738996138996139,0.7671342685370741,0.5602299280022405,0.5119093711969108,0.5223145752545175,0.002386428982173663
0.84,0.59,0.23170742656036777,0.2235294117647059,0.7981651376146789,0.738996138996139,0.7674418604651163,0.5628895024703255,0.5119093711969108,0.5232011000772124,0.0023823215312577016
0.85,0.59,0.2212930043812397,0.21372549019607845,0.7984949832775919,0.7374517374517374,0.7667603372139703,0.5575703535341554,0.5074767470834356,0.5180592561055812,0.002386428982173663
0.86,0.59,0.1991138763197587,0.19215686274509808,0.7979882648784576,0.7351351351351352,0.7652733118971061,0.5469320556618149,0.4977249740337902,0.5075982631977798,0.0023987513349215477
