Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,30,0.8139272227271116,0.8190909090909091,0.8222088425618516,0.8359900373599003,0.8151960005409986,0.8179054054054054,0,0.0,0,0.0,1426
Medium,89,0.7459957531120078,0.75,0.6509379592883807,0.7,0.681882017605525,0.7058823529411765,1,1.1235955056179776,3,3.3707865168539324,973
Tail,69,0.5398550724637681,0.6666666666666666,0.35410628019323664,0.3333333333333333,0.4051237007758747,0.5,27,39.130434782608695,8,11.594202898550725,183
