Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,22,0.8408191278364854,0.8596059113300492,0.7860122825852239,0.7967889908256881,0.8109480611384811,0.8105263157894738,0,0.0,0,0.0,1258
Medium,25,0.8321226200699886,0.875,0.7089315426127246,0.75,0.7571742973586685,0.7878787878787878,0,0.0,0,0.0,370
Tail,3,0.6333333333333333,0.5,0.6388888888888888,0.6666666666666666,0.611111111111111,0.5,0,0.0,1,33.33333333333333,9
