Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,45,0.8216530547663704,0.8283828382838284,0.7669673017984346,0.7714285714285715,0.789630339131652,0.796875,0,0.0,0,0.0,3258
Medium,77,0.758499096318243,0.75,0.5548332498366675,0.5555555555555556,0.6232134563762006,0.6666666666666666,0,0.0,2,2.5974025974025974,785
Tail,66,0.5224747474747475,0.6666666666666666,0.3588383838383838,0.29166666666666663,0.40158730158730155,0.4,28,42.42424242424242,8,12.121212121212121,172
