Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,45,0.8086381908799863,0.813953488372093,0.7557031739747013,0.7804878048780488,0.7782170987081672,0.7891891891891892,0,0.0,0,0.0,3258
Medium,77,0.7922138357690808,0.7727272727272727,0.5719001420846943,0.5714285714285714,0.6481296933619816,0.6666666666666666,0,0.0,2,2.5974025974025974,785
Tail,66,0.571969696969697,0.875,0.3679292929292929,0.29166666666666663,0.4208513708513708,0.45,25,37.878787878787875,10,15.151515151515152,172
