Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,22,0.8172916275307313,0.8090909090909091,0.5969866895107402,0.6031586021505376,0.6855810606838996,0.712657349588661,0,0.0,0,0.0,1258
Medium,25,0.7670241736247928,0.75,0.5938225665093346,0.625,0.6515191745453547,0.6666666666666666,0,0.0,0,0.0,370
Tail,3,0.4444444444444444,0.3333333333333333,0.3055555555555555,0.25,0.36190476190476195,0.28571428571428575,1,33.33333333333333,0,0.0,9
