Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,45,0.8365414176671875,0.8311688311688312,0.7763941969265205,0.8045977011494253,0.7980216272734993,0.8163265306122449,0,0.0,0,0.0,3258
Medium,77,0.7612315893546391,0.75,0.5857122637368707,0.6,0.6418967495239546,0.6666666666666666,0,0.0,1,1.2987012987012987,785
Tail,66,0.5848484848484847,0.875,0.38484848484848483,0.41666666666666663,0.443001443001443,0.5,24,36.36363636363637,7,10.606060606060606,172
