Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,45,0.8189536019861099,0.8076923076923077,0.7789487692947102,0.8012820512820513,0.7954755299058707,0.8099173553719008,0,0.0,0,0.0,3258
Medium,77,0.7680968603187251,0.8095238095238095,0.44772985349882144,0.4444444444444444,0.5365139984189061,0.5714285714285714,3,3.896103896103896,0,0.0,785
Tail,66,0.30782828282828284,0.0,0.1702020202020202,0.0,0.2031144781144781,0.0,43,65.15151515151516,1,1.5151515151515151,172
