Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,22,0.8683100253930878,0.8695987654320987,0.8163107983552564,0.8167763157894736,0.8401789714569272,0.8372859025032938,0,0.0,0,0.0,1258
Medium,25,0.8731818035765404,0.8888888888888888,0.7184925867121318,0.7692307692307693,0.7756112167937497,0.8333333333333334,1,4.0,2,8.0,370
Tail,3,0.6666666666666666,1.0,0.3055555555555555,0.25,0.4000000000000001,0.4,1,33.33333333333333,0,0.0,9
