Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,30,0.8405315188976373,0.834211986681465,0.7928866991274598,0.8078947368421052,0.8124625086952744,0.8207407407407408,0,0.0,0,0.0,1426
Medium,89,0.7868929311219319,0.8,0.5822326794088762,0.6,0.6385094265859752,0.6666666666666666,1,1.1235955056179776,2,2.247191011235955,973
Tail,69,0.4369565217391304,0.5,0.29347826086956524,0.25,0.33504715896020243,0.3333333333333333,29,42.028985507246375,5,7.246376811594203,183
