Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,45,0.8374932878070426,0.8345323741007195,0.718992764786738,0.734375,0.7693531416846544,0.7885714285714286,0,0.0,0,0.0,3258
Medium,77,0.7824486319103543,0.8,0.5362954005059268,0.5,0.6215622119149786,0.625,2,2.5974025974025974,3,3.896103896103896,785
Tail,66,0.5505050505050504,0.75,0.34696969696969693,0.29166666666666663,0.39906204906204906,0.45,27,40.909090909090914,5,7.575757575757576,172
