micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_f1,hamming_loss,avg_predicted_labels,threshold
0.0138001948262799,0.9845559845559846,0.02721887175108075,0.013529809609547062,0.9556294457345073,0.026016710970154372,0.07076727059191684,0.3743325392261562,71.34362934362935,0.05
0.018431029454651502,0.976061776061776,0.0361788908765653,0.017965944355383904,0.9426385863340733,0.03413681804663828,0.0902515908740561,0.2766244968372628,52.95752895752896,0.06
0.0244111515907187,0.9675675675675676,0.047620857403466096,0.023644014106100193,0.9256323661528316,0.044320896249677125,0.11339291262266013,0.2058572250061612,39.636293436293435,0.07
0.03195725332031752,0.9606177606177606,0.061856695340858234,0.030675253927460996,0.9174320277380948,0.05669307278127481,0.13893328915029277,0.1549905528628933,30.05945945945946,0.08
0.041353130878796024,0.9505791505791505,0.0792582815568361,0.03915826617412569,0.9103809118153984,0.07137780262192205,0.1654052431661386,0.11747720364741641,22.986872586872586,0.09
0.052947313510693796,0.9405405405405406,0.10025103913741307,0.049360878684973915,0.8840157707608428,0.08850177058239093,0.19572233125851557,0.08980119937566747,17.763706563706563,0.1
0.06672921956065792,0.9335907335907336,0.12455571009117601,0.061230051231510166,0.8697777737080962,0.10809428705251653,0.2264137651050718,0.06980612831676661,13.99073359073359,0.11
0.08226150354219686,0.9235521235521236,0.1510673234811166,0.07462939159085552,0.8529324689568565,0.12964518030810757,0.25653313292227997,0.055212355212355214,11.227027027027027,0.12
0.10070356870390777,0.9173745173745174,0.18148487626031165,0.09217563983884523,0.8379343275339429,0.1566747795826236,0.28928095172779417,0.044015444015444015,9.10965250965251,0.13
0.12045477824439209,0.9081081081081082,0.21269669017905588,0.11280321383195994,0.8217165224863507,0.18466796751497794,0.32090793198460654,0.03575946767436129,7.538996138996139,0.14
0.14276968287008693,0.9003861003861003,0.2464595222997252,0.132877423467716,0.8148111303224216,0.21305312717756988,0.3533665907983844,0.029286125030805882,6.306563706563707,0.15
0.16573955213236344,0.8972972972972973,0.2797977365759692,0.15427724347299046,0.8097579388330596,0.2417438798126352,0.3861677206703508,0.024570771379282017,5.413899613899614,0.16
0.18853398853398853,0.8888030888030888,0.31108108108108107,0.17772565874573135,0.8016915724468506,0.2708917953634039,0.41524217971490784,0.020939784769572003,4.714285714285714,0.17
0.21417854463615904,0.8818532818532818,0.34465067149539763,0.20726387086725753,0.7930967039489782,0.3026536306285476,0.443595015553777,0.01783865932802103,4.117374517374517,0.18
0.24017003188097769,0.8725868725868726,0.37666666666666665,0.23212887389187833,0.7801763257595138,0.3309835080129629,0.46929380048846736,0.015361866425696213,3.6332046332046333,0.19
0.26631729394949977,0.8633204633204633,0.407063535408702,0.2548910294335101,0.7738560301420377,0.3567761520352279,0.4914980844701123,0.013377967633286782,3.2416988416988417,0.2
0.2936361235806707,0.8586872586872587,0.4376229830775285,0.2773069930819367,0.7648256449383108,0.381069635907761,0.5151508185427058,0.011739094717818123,2.924324324324324,0.21
0.3188531711555169,0.8501930501930502,0.4637742207245156,0.29804899723051004,0.7464239225472268,0.39943380278168267,0.5362315224551278,0.010457570032038116,2.6664092664092665,0.22
0.3433772755806654,0.8447876447876448,0.4882838652086588,0.3202668894281394,0.7391022255954568,0.41917584883300074,0.5539458914090015,0.009418384950299844,2.4602316602316603,0.23
0.3688496776382762,0.8393822393822394,0.5124941065535125,0.3290352306398534,0.7235601044916962,0.426380950444751,0.5698296708906578,0.008494208494208495,2.2756756756756755,0.24
0.39257101238164605,0.8324324324324325,0.5335313041326404,0.3461359301765033,0.7103548779885973,0.4395983382390782,0.5831777318300156,0.00774254497658753,2.1204633204633203,0.25
0.4149184149184149,0.8247104247104247,0.5520806409925045,0.35758113921383644,0.6941314737332783,0.4463712503636965,0.5952685559631162,0.007118212437361373,1.9876447876447876,0.26
0.43902439024390244,0.8200772200772201,0.5718901453957996,0.37623006866759023,0.6868842497885519,0.46140463894647127,0.6093610988925157,0.006530846956378871,1.867953667953668,0.27
0.4633932485751863,0.8162162162162162,0.5911633109619687,0.39571608974571815,0.6801012827756922,0.47572570787627283,0.6228914521032948,0.006005093239135792,1.7613899613899613,0.28
0.48134500230308613,0.806949806949807,0.603000577034045,0.4062239594069976,0.6662949360375557,0.48003358185809336,0.629700358673181,0.005651852460363099,1.6764478764478765,0.29
0.497841726618705,0.8015444015444015,0.6142011834319526,0.4190935502717529,0.6579658242509973,0.4876309769531762,0.6381797193350408,0.005356115994413867,1.61003861003861,0.3
0.5205616850551655,0.8015444015444015,0.6311948920644573,0.43605738991671067,0.6579658242509973,0.5007436311837477,0.6517635058655401,0.004982337961061365,1.5397683397683397,0.31
0.5354371443352303,0.7992277992277992,0.6412639405204461,0.44940193005154394,0.6552766989554889,0.5079422230341397,0.6595388369499002,0.00475642816068348,1.4926640926640926,0.32
0.5537056928034372,0.7961389961389962,0.653151726322458,0.4600490430350334,0.6491841023423757,0.514282011187506,0.6675412813353705,0.004497658752977902,1.4378378378378378,0.33
0.5737430167597766,0.7930501930501931,0.6658022690437602,0.4741276638288836,0.6450625395701969,0.5229181550340161,0.6758662452725162,0.004234781894356362,1.3822393822393821,0.34
0.58664363845711,0.7868725868725869,0.6721635883905013,0.48158729994738236,0.6385765763187867,0.5265063410446001,0.6792729302367918,0.004082806210465785,1.3413127413127413,0.35
0.6002365464222353,0.7837837837837838,0.679839249832552,0.4922618845357641,0.6334790585882902,0.5322880009153251,0.6850484646898016,0.003926723075659246,1.3057915057915057,0.36
0.6162294081757169,0.7799227799227799,0.6884798909338786,0.5077717904119652,0.6293396400871696,0.5393438889239912,0.6917895897869879,0.0037542101371888605,1.2656370656370657,0.37
0.6303258145363408,0.7768339768339768,0.6959529574541681,0.5269061551746794,0.6281279020333264,0.5478761031490508,0.6971199123330429,0.003610449355130206,1.2324324324324325,0.38
0.6435006435006435,0.7722007722007722,0.702000702000702,0.5374429784705653,0.6241285359258976,0.5520773729100181,0.7009487115321302,0.0034872258276513594,1.2,0.39
0.6547854785478547,0.766023166023166,0.706049822064057,0.5450696430590145,0.6177302263221007,0.5536567696546177,0.7041358950074547,0.003392754456584244,1.16988416988417,0.4
0.6693822131704006,0.7613899613899614,0.7124277456647399,0.5470633758767277,0.6068789586935037,0.5519161890044322,0.7082203246026746,0.0032695309291053973,1.1374517374517374,0.41
0.6788927335640138,0.7575289575289575,0.7160583941605839,0.5546939398199855,0.6017640581233467,0.5529373251265169,0.7101903954159425,0.0031955968126180893,1.1158301158301158,0.42
0.6904593639575972,0.7544401544401544,0.7210332103321033,0.5651274182565381,0.5971451892992212,0.5558759320795579,0.7137797138771784,0.003105232892466935,1.0926640926640927,0.43
0.7016654598117307,0.7482625482625482,0.7242152466367713,0.5665353738418958,0.5896044688830314,0.554743882100406,0.7154647122505553,0.003031298775979627,1.0664092664092664,0.44
0.7115384615384616,0.7428571428571429,0.7268605969021534,0.5676764308576543,0.5785621086765376,0.5500844173484406,0.7160512097840016,0.0029696870122402036,1.044015444015444,0.45
0.7197595792637115,0.7397683397683398,0.7296268088347296,0.5743382176363465,0.5741712033782479,0.5519817645948902,0.717196092266783,0.0029162901503327035,1.0277992277992278,0.46
0.7305619707467282,0.7328185328185328,0.7316885119506553,0.5779159965408085,0.5648527246378766,0.5494506192968244,0.717779742250763,0.0028587858375092416,1.003088803088803,0.47
0.7436908517350158,0.7281853281853282,0.7358564182598517,0.5868363242016369,0.5591937112159269,0.5511735739613898,0.7212320466299823,0.0027807442701059722,0.9791505791505791,0.48
0.7552334943639292,0.7243243243243244,0.7394560504532913,0.5986835624247726,0.5576243544698689,0.5555469241157147,0.7232443114609722,0.0027150250554505875,0.9590733590733591,0.49
0.7638888888888888,0.722007722007722,0.74235807860262,0.6070258155861242,0.555774215709462,0.5582731063554967,0.725327086441801,0.002665735644459049,0.9451737451737452,0.5
0.7690397350993378,0.7173745173745174,0.7423092289252896,0.5930639206822631,0.5349408823761286,0.5412481403899665,0.7236504301706354,0.0026493058407952024,0.9328185328185328,0.51
0.7747068676716918,0.7142857142857143,0.7432703897147449,0.5963036832317555,0.5334673343600274,0.5422157406441938,0.723862365260481,0.002624661135299433,0.922007722007722,0.52
0.7797619047619048,0.7081081081081081,0.7422096317280453,0.5963535105645598,0.5236686276432981,0.5356318920122536,0.7218193603220424,0.0026164462334675102,0.9081081081081082,0.53
0.7833190025795357,0.7034749034749035,0.741253051261188,0.5941168457379387,0.5151959832663985,0.5294662952186486,0.719822235910113,0.0026123387825515484,0.8980694980694981,0.54
0.793859649122807,0.6988416988416989,0.7433264887063655,0.6012976573926212,0.5082974791839143,0.5290608088787809,0.720182049536378,0.0025671568224759716,0.8803088803088803,0.55
0.797153024911032,0.6918918918918919,0.7408019842910294,0.5977862719402058,0.5008917848679518,0.5238106877824733,0.7159057154018449,0.0025753717243078944,0.8679536679536679,0.56
0.8079710144927537,0.6888030888030888,0.7436431846602751,0.6059028143967539,0.4980380192482287,0.5253133191835682,0.7178238863112801,0.0025260823133163557,0.8525096525096525,0.57
0.8102658111824015,0.6826254826254826,0.740989103101425,0.5945802713703486,0.486088227511203,0.5141625988389532,0.7139224859084763,0.0025384046660642404,0.8424710424710424,0.58
0.8178438661710037,0.6795366795366795,0.7423028258118937,0.597350103206006,0.48342621865001206,0.5143490838335693,0.71486153555385,0.0025096525096525097,0.8308880308880309,0.59
0.820923656927427,0.6725868725868726,0.7393887945670629,0.6013929573927371,0.4784077573647887,0.5116043654030575,0.7108496155832853,0.0025219748624003943,0.8193050193050193,0.6
0.8248803827751197,0.6656370656370656,0.7367521367521368,0.5997456192665712,0.4700205534236996,0.5058477182709432,0.7069628644235884,0.0025301897642323176,0.806949806949807,0.61
0.8271844660194175,0.6579150579150579,0.7329032258064516,0.598227935261352,0.4611610576341125,0.49909384465714773,0.7030188302540129,0.002550727018812125,0.7953667953667953,0.62
0.8333333333333334,0.6525096525096525,0.7319185794716327,0.5993758519966877,0.45141331538786666,0.4929311983410419,0.7012717870606049,0.0025425121169802022,0.783011583011583,0.63
0.8371628371628371,0.6471042471042471,0.7299651567944251,0.600103962168668,0.4457297803090349,0.49007221319746064,0.6987202253610358,0.0025466195678961637,0.772972972972973,0.64
0.8459979736575481,0.6447876447876448,0.7318141980718668,0.6020752249009148,0.4440688200090431,0.4912871234174961,0.6994100979319847,0.002513759960568471,0.7621621621621621,0.65
0.8546391752577319,0.6401544401544401,0.7320088300220751,0.6113183748913195,0.4394518136320241,0.49138122351964886,0.698477224144561,0.0024932227059886636,0.749034749034749,0.66
0.8595213319458896,0.6378378378378379,0.7322695035460993,0.6085972450238712,0.43594743315642964,0.4882388917759343,0.6976735690335656,0.002480900353240779,0.7420849420849421,0.67
0.8663838812301167,0.6308880308880309,0.7301161751563896,0.6103199794873674,0.4302555440963501,0.4853304801670932,0.6942979199124919,0.002480900353240779,0.7281853281853282,0.68
