Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,45,0.8257003153175693,0.8163265306122449,0.7736978983203446,0.7857142857142857,0.7937433028474802,0.8024691358024691,0,0.0,0,0.0,3258
Medium,77,0.7975019159012914,0.8,0.59575087591834,0.6,0.6647260269464126,0.7,1,1.2987012987012987,3,3.896103896103896,785
Tail,66,0.626082251082251,1.0,0.4659090909090909,0.5,0.5093357820630549,0.6190476190476191,20,30.303030303030305,12,18.181818181818183,172
