Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,30,0.807164173819644,0.8144963144963145,0.7712005373858941,0.7926960257787325,0.7853334398840611,0.8064717418434659,0,0.0,0,0.0,1426
Medium,89,0.757738705051846,0.7777777777777778,0.5723728177343904,0.6,0.630433786078963,0.6666666666666666,2,2.247191011235955,2,2.247191011235955,973
Tail,69,0.5155969634230504,0.5,0.32125603864734303,0.3333333333333333,0.37888198757763975,0.5,28,40.57971014492754,7,10.144927536231885,183
