Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,22,0.8686900229438141,0.8888888888888888,0.7736557774453993,0.7777217741935484,0.8162885698458839,0.8181818181818182,0,0.0,0,0.0,1258
Medium,25,0.8820611880110737,0.88,0.742713614334694,0.7777777777777778,0.7902244225079541,0.8125,0,0.0,2,8.0,370
Tail,3,0.8333333333333334,1.0,0.6388888888888888,0.6666666666666666,0.7111111111111111,0.8,0,0.0,1,33.33333333333333,9
