Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,45,0.7243775537406983,0.7142857142857143,0.5514561657819665,0.573170731707317,0.6176293476653288,0.634920634920635,0,0.0,0,0.0,3258
Medium,77,0.4640191593289339,0.5,0.358286226191216,0.3333333333333333,0.35338777259293225,0.33333333333333326,7,9.090909090909092,0,0.0,785
Tail,66,0.21843434343434345,0.0,0.13257575757575757,0.0,0.15274170274170273,0.0,45,68.18181818181817,0,0.0,172
