stage,epoch,train_loss,val_micro_precision,val_micro_recall,val_micro_f1,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,val_hamming_loss,learning_rate,epoch_seconds,amp_skipped_steps,amp_skip_rate
STAGE 2 — ORIGINAL ONLY,1,0.03481106295704418,0.7248677248677249,0.7405405405405405,0.732620320855615,0.6084858672506579,0.6021505432189339,0.5834359384724244,0.7206154621416571,0.002875215641173088,1.85172981878089e-05,106.65358400344849,0,0.0
STAGE 2 — ORIGINAL ONLY,2,0.026490401813231767,0.7557427258805512,0.7621621621621621,0.7589388696655133,0.6107786029370551,0.5961645132623812,0.5846451781106933,0.7448049268882292,0.0025753717243078944,1.4820428336079078e-05,106.49926853179932,1,0.17793594306049823
STAGE 2 — ORIGINAL ONLY,3,0.010979463682239428,0.770735524256651,0.7606177606177607,0.7656432180334241,0.6231208613549635,0.5905531760590476,0.5870928128154762,0.7485342240721218,0.002476792902324817,1.1116968698517298e-05,108.79811215400696,0,0.0
STAGE 2 — ORIGINAL ONLY,4,0.004510956689550913,0.7861685214626392,0.7637065637065638,0.7747747747747747,0.6477443684782904,0.6096227821249669,0.6102653522098824,0.7585317060287595,0.0023617842766778937,7.41350906095552e-06,107.76606321334839,0,0.0
STAGE 2 — ORIGINAL ONLY,5,0.0023625393942793087,0.7830562153602534,0.7637065637065638,0.7732603596559813,0.6322512685211321,0.601969633153723,0.5996134462290775,0.7542538690677048,0.0023823215312577016,3.71004942339374e-06,105.87071943283081,0,0.0
STAGE 2 — ORIGINAL ONLY,6,0.0016437354905945514,0.789515488482923,0.7675675675675676,0.7783868441660141,0.6423956532891437,0.6046794862116943,0.6051538144722587,0.7597680666837437,0.0023248172184342397,6.5897858319604616e-09,105.45132780075073,0,0.0
