Technique_ID,Original_Train_Support,Stage1_Train_Support,Test_Support,Precision,Recall,F1,TP,FP,FN,Threshold,Support_Bucket,Prediction_Mode
T1001,40,48,11,0.5555555555555556,0.45454545454545453,0.5,5,4,6,0.5099999904632568,Medium,minority_f2
T1003,107,107,30,0.7241379310344828,0.7,0.711864406779661,21,8,9,0.5099999904632568,Head,minority_f2
T1005,78,78,22,0.5714285714285714,0.7272727272727273,0.64,16,12,6,0.5099999904632568,Medium,minority_f2
T1006,3,48,1,1.0,1.0,1.0,1,0,0,0.2800000011920929,Tail,minority_f2
T1007,34,48,10,0.875,0.7,0.7777777777777778,7,1,3,0.5099999904632568,Medium,minority_f2
T1008,31,48,9,1.0,0.8888888888888888,0.9411764705882353,8,0,1,0.5099999904632568,Medium,minority_f2
T1010,17,48,5,0.7142857142857143,1.0,0.8333333333333334,5,2,0,0.2800000011920929,Tail,minority_f2
T1011,5,48,2,0.3333333333333333,0.5,0.4,1,2,1,0.2800000011920929,Tail,minority_f2
T1012,59,59,17,0.7777777777777778,0.8235294117647058,0.8,14,4,3,0.5099999904632568,Medium,minority_f2
T1014,19,48,5,1.0,0.8,0.8888888888888888,4,0,1,0.2800000011920929,Tail,minority_f2
T1016,136,136,39,0.7021276595744681,0.8461538461538461,0.7674418604651163,33,14,6,0.5099999904632568,Head,minority_f2
T1018,40,48,12,0.5714285714285714,0.6666666666666666,0.6153846153846154,8,6,4,0.5099999904632568,Medium,minority_f2
T1020,18,48,5,0.25,0.4,0.3076923076923077,2,6,3,0.2800000011920929,Tail,minority_f2
T1021,105,105,30,0.8275862068965517,0.8,0.8135593220338984,24,5,6,0.5099999904632568,Head,minority_f2
T1025,18,48,5,0.26666666666666666,0.8,0.4,4,11,1,0.2800000011920929,Tail,minority_f2
T1027,344,344,98,0.7876106194690266,0.9081632653061225,0.8436018957345972,89,24,9,0.5099999904632568,Head,minority_f2
T1029,12,48,4,0.5,0.25,0.3333333333333333,1,1,3,0.2800000011920929,Tail,minority_f2
T1030,9,48,3,0.5,0.6666666666666666,0.5714285714285714,2,2,1,0.2800000011920929,Tail,minority_f2
