Technique_ID,Original_Train_Support,Frequency_Group,Augmented_Train_Support,Validation_Support,Test_Support,TP,FP,FN,Precision,Recall,F1,Threshold,Threshold_Fallback
T1124,51,Medium,48,6,13,9,1,4,0.9,0.6923076923076923,0.7826086956521738,0.53,False
T1125,22,Medium,48,3,5,3,0,2,1.0,0.6,0.7499999999999999,0.46,True
T1127,10,Tail,48,1,3,0,0,3,0.0,0.0,0.0,0.46,True
T1129,17,Tail,48,2,4,1,1,3,0.5,0.25,0.3333333333333333,0.46,True
T1132,75,Medium,66,9,19,15,57,4,0.20833333333333334,0.7894736842105263,0.32967032967032966,0.21,False
T1133,30,Medium,48,4,8,2,1,6,0.6666666666666666,0.25,0.36363636363636365,0.46,True
T1134,59,Medium,52,7,15,7,7,8,0.5,0.4666666666666667,0.4827586206896552,0.36,False
T1135,35,Medium,48,4,9,6,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.46,True
T1136,31,Medium,48,4,8,4,5,4,0.4444444444444444,0.5,0.47058823529411764,0.46,True
T1137,43,Medium,48,5,11,7,4,4,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.43,False
T1140,156,Head,136,20,39,19,3,20,0.8636363636363636,0.48717948717948717,0.6229508196721312,0.46,True
T1176,13,Tail,48,2,3,0,2,3,0.0,0.0,0.0,0.46,True
T1185,17,Tail,48,2,4,0,0,4,0.0,0.0,0.0,0.46,True
T1187,14,Tail,48,2,4,0,0,4,0.0,0.0,0.0,0.46,True
T1189,42,Medium,48,5,10,3,7,7,0.3,0.3,0.3,0.34,False
T1190,22,Medium,48,3,6,1,1,5,0.5,0.16666666666666666,0.25,0.46,True
T1195,22,Medium,48,3,6,2,0,4,1.0,0.3333333333333333,0.5,0.46,True
T1197,17,Tail,48,2,4,0,1,4,0.0,0.0,0.0,0.46,True
T1199,9,Tail,48,1,2,0,1,2,0.0,0.0,0.0,0.46,True
T1200,3,Tail,48,0,1,0,0,1,0.0,0.0,0.0,0.46,True
T1201,8,Tail,48,1,2,1,2,1,0.3333333333333333,0.5,0.4,0.46,True
