Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,30,0.7764490888856906,0.7666666666666667,0.5704135803300917,0.596749226006192,0.645255118989523,0.6551724137931034,0,0.0,0,0.0,1426
Medium,89,0.4916424373925651,0.5,0.40954742811346373,0.4,0.403952283013021,0.3870967741935484,7,7.865168539325842,0,0.0,973
Tail,69,0.17439613526570047,0.0,0.10434782608695652,0.0,0.1240510697032436,0.0,50,72.46376811594203,0,0.0,183
