Technique_ID,Original_Train_Support,Stage1_Train_Support,Test_Support,Precision,Recall,F1,TP,FP,FN,Threshold,Support_Bucket,Prediction_Mode
T1001,40,48,11,0.75,0.2727272727272727,0.4,3,1,8,0.65,Medium,global
T1003,107,107,30,0.8947368421052632,0.5666666666666667,0.6938775510204082,17,2,13,0.65,Head,global
T1005,78,78,22,0.6818181818181818,0.6818181818181818,0.6818181818181818,15,7,7,0.65,Medium,global
T1006,3,48,1,1.0,1.0,1.0,1,0,0,0.65,Tail,global
T1007,34,48,10,0.875,0.7,0.7777777777777778,7,1,3,0.65,Medium,global
T1008,31,48,9,0.8571428571428571,0.6666666666666666,0.75,6,1,3,0.65,Medium,global
T1010,17,48,5,1.0,0.6,0.75,3,0,2,0.65,Tail,global
T1011,5,48,2,1.0,0.5,0.6666666666666666,1,0,1,0.65,Tail,global
T1012,59,59,17,0.6842105263157895,0.7647058823529411,0.7222222222222222,13,6,4,0.65,Medium,global
T1014,19,48,5,1.0,0.8,0.8888888888888888,4,0,1,0.65,Tail,global
T1016,136,136,39,0.8,0.8205128205128205,0.810126582278481,32,8,7,0.65,Head,global
T1018,40,48,12,0.75,0.5,0.6,6,2,6,0.65,Medium,global
T1020,18,48,5,0.3333333333333333,0.2,0.25,1,2,4,0.65,Tail,global
T1021,105,105,30,0.6774193548387096,0.7,0.6885245901639344,21,10,9,0.65,Head,global
T1025,18,48,5,0.6,0.6,0.6,3,2,2,0.65,Tail,global
T1027,344,344,98,0.7889908256880734,0.8775510204081632,0.8309178743961353,86,23,12,0.65,Head,global
T1029,12,48,4,0.0,0.0,0.0,0,1,4,0.65,Tail,global
T1030,9,48,3,1.0,0.6666666666666666,0.8,2,0,1,0.65,Tail,global
T1033,108,108,31,0.7435897435897436,0.9354838709677419,0.8285714285714286,29,10,2,0.65,Head,global
T1036,192,192,55,0.8936170212765957,0.7636363636363637,0.8235294117647058,42,5,13,0.65,Head,global
T1037,32,48,9,1.0,0.5555555555555556,0.7142857142857143,5,0,4,0.65,Medium,global
T1039,10,48,3,1.0,0.3333333333333333,0.5,1,0,2,0.65,Tail,global
T1040,12,48,4,1.0,0.5,0.6666666666666666,2,0,2,0.65,Tail,global
T1041,64,64,18,0.6842105263157895,0.7222222222222222,0.7027027027027027,13,6,5,0.65,Medium,global
T1046,31,48,9,0.6363636363636364,0.7777777777777778,0.7,7,4,2,0.65,Medium,global
T1047,59,59,17,0.8421052631578947,0.9411764705882353,0.8888888888888888,16,3,1,0.65,Medium,global
T1048,37,48,11,0.6666666666666666,0.18181818181818182,0.2857142857142857,2,1,9,0.65,Medium,global
T1049,51,51,14,1.0,0.35714285714285715,0.5263157894736842,5,0,9,0.65,Medium,global
T1052,10,48,3,1.0,0.3333333333333333,0.5,1,0,2,0.65,Tail,global
T1053,121,121,35,0.8048780487804879,0.9428571428571428,0.868421052631579,33,8,2,0.65,Head,global
T1055,170,170,49,0.8444444444444444,0.7755102040816326,0.8085106382978723,38,7,11,0.65,Head,global
T1056,100,100,29,0.8387096774193549,0.896551724137931,0.8666666666666667,26,5,3,0.65,Head,global
T1057,144,144,41,0.9,0.8780487804878049,0.8888888888888888,36,4,5,0.65,Head,global
T1059,481,481,138,0.8642857142857143,0.8768115942028986,0.8705035971223022,121,19,17,0.65,Head,global
T1068,26,48,7,1.0,0.42857142857142855,0.6,3,0,4,0.65,Medium,global
T1069,45,48,13,0.75,0.46153846153846156,0.5714285714285714,6,2,7,0.65,Medium,global
T1070,238,238,68,0.8194444444444444,0.8676470588235294,0.8428571428571429,59,13,9,0.65,Head,global
T1071,255,255,73,0.8271604938271605,0.9178082191780822,0.8701298701298701,67,14,6,0.65,Head,global
T1072,7,48,2,0.0,0.0,0.0,0,0,2,0.65,Tail,global
T1074,68,68,20,0.7058823529411765,0.6,0.6486486486486487,12,5,8,0.65,Medium,global
T1078,63,63,18,0.8461538461538461,0.6111111111111112,0.7096774193548387,11,2,7,0.65,Medium,global
T1080,16,48,4,0.5,0.25,0.3333333333333333,1,1,3,0.65,Tail,global
T1082,205,205,59,0.803030303030303,0.8983050847457628,0.848,53,13,6,0.65,Head,global
T1083,178,178,51,0.7551020408163265,0.7254901960784313,0.74,37,12,14,0.65,Head,global
T1087,66,66,19,0.8181818181818182,0.47368421052631576,0.6,9,2,10,0.65,Medium,global
T1090,87,87,25,0.7692307692307693,0.8,0.7843137254901961,20,6,5,0.65,Medium,global
T1091,17,48,5,1.0,0.4,0.5714285714285714,2,0,3,0.65,Tail,global
T1092,4,48,1,0.0,0.0,0.0,0,0,1,0.65,Tail,global
T1095,38,48,11,0.5,0.36363636363636365,0.42105263157894735,4,4,7,0.65,Medium,global
T1098,33,48,10,0.6666666666666666,0.2,0.3076923076923077,2,1,8,0.65,Medium,global
T1102,71,71,20,0.6,0.6,0.6,12,8,8,0.65,Medium,global
T1104,12,48,3,0.5,0.3333333333333333,0.4,1,1,2,0.65,Tail,global
T1105,236,236,67,0.8793103448275862,0.7611940298507462,0.816,51,7,16,0.65,Head,global
T1106,81,81,23,0.6086956521739131,0.6086956521739131,0.6086956521739131,14,9,9,0.65,Medium,global
T1110,49,49,14,0.9166666666666666,0.7857142857142857,0.8461538461538461,11,1,3,0.65,Medium,global
T1111,9,48,3,0.0,0.0,0.0,0,0,3,0.65,Tail,global
T1112,80,80,23,0.6296296296296297,0.7391304347826086,0.68,17,10,6,0.65,Medium,global
T1113,80,80,23,0.8461538461538461,0.9565217391304348,0.8979591836734694,22,4,1,0.65,Medium,global
T1114,36,48,10,0.5,0.2,0.2857142857142857,2,2,8,0.65,Medium,global
T1115,22,48,6,1.0,1.0,1.0,6,0,0,0.65,Medium,global
T1119,33,48,10,0.5,0.2,0.2857142857142857,2,2,8,0.65,Medium,global
T1120,31,48,9,0.6,0.6666666666666666,0.631578947368421,6,4,3,0.65,Medium,global
T1123,19,48,5,1.0,1.0,1.0,5,0,0,0.65,Tail,global
T1124,45,48,13,0.8,0.9230769230769231,0.8571428571428571,12,3,1,0.65,Medium,global
T1125,19,48,5,1.0,0.8,0.8888888888888888,4,0,1,0.65,Tail,global
T1127,9,48,3,1.0,0.3333333333333333,0.5,1,0,2,0.65,Tail,global
T1129,15,48,4,0.6666666666666666,0.5,0.5714285714285714,2,1,2,0.65,Tail,global
T1132,66,66,19,0.7777777777777778,0.7368421052631579,0.7567567567567568,14,4,5,0.65,Medium,global
T1133,26,48,8,0.875,0.875,0.875,7,1,1,0.65,Medium,global
T1134,52,52,15,0.9090909090909091,0.6666666666666666,0.7692307692307693,10,1,5,0.65,Medium,global
T1135,31,48,9,0.6666666666666666,0.8888888888888888,0.7619047619047619,8,4,1,0.65,Medium,global
T1136,27,48,8,0.7,0.875,0.7777777777777778,7,3,1,0.65,Medium,global
T1137,38,48,11,0.8181818181818182,0.8181818181818182,0.8181818181818182,9,2,2,0.65,Medium,global
T1140,136,136,39,0.9411764705882353,0.8205128205128205,0.8767123287671232,32,2,7,0.65,Head,global
T1176,11,48,3,1.0,0.6666666666666666,0.8,2,0,1,0.65,Tail,global
T1185,15,48,4,0.0,0.0,0.0,0,1,4,0.65,Tail,global
T1187,12,48,4,0.0,0.0,0.0,0,0,4,0.65,Tail,global
T1189,37,48,10,1.0,0.4,0.5714285714285714,4,0,6,0.65,Medium,global
T1190,19,48,6,1.0,0.5,0.6666666666666666,3,0,3,0.65,Tail,global
T1195,19,48,6,1.0,0.5,0.6666666666666666,3,0,3,0.65,Tail,global
T1197,15,48,4,0.6666666666666666,0.5,0.5714285714285714,2,1,2,0.65,Tail,global
T1199,8,48,2,0.0,0.0,0.0,0,0,2,0.65,Tail,global
T1200,3,48,1,0.0,0.0,0.0,0,0,1,0.65,Tail,global
T1201,7,48,2,1.0,0.5,0.6666666666666666,1,0,1,0.65,Tail,global
T1202,3,48,1,0.0,0.0,0.0,0,0,1,0.65,Tail,global
T1203,44,48,12,0.7692307692307693,0.8333333333333334,0.8,10,3,2,0.65,Medium,global
T1204,131,131,37,1.0,0.8648648648648649,0.927536231884058,32,0,5,0.65,Head,global
T1205,20,48,6,1.0,0.3333333333333333,0.5,2,0,4,0.65,Medium,global
T1207,5,48,2,0.0,0.0,0.0,0,0,2,0.65,Tail,global
T1210,16,48,5,1.0,0.6,0.75,3,0,2,0.65,Tail,global
T1211,4,48,1,0.0,0.0,0.0,0,0,1,0.65,Tail,global
T1212,3,48,1,0.0,0.0,0.0,0,0,1,0.65,Tail,global
T1213,17,48,5,0.75,0.6,0.6666666666666666,3,1,2,0.65,Tail,global
T1216,10,48,3,1.0,0.3333333333333333,0.5,1,0,2,0.65,Tail,global
T1217,8,48,2,0.6666666666666666,1.0,0.8,2,1,0,0.65,Tail,global
T1218,166,166,47,0.8888888888888888,0.851063829787234,0.8695652173913043,40,5,7,0.65,Head,global
T1219,17,48,5,1.0,0.6,0.75,3,0,2,0.65,Tail,global
T1220,10,48,3,1.0,0.6666666666666666,0.8,2,0,1,0.65,Tail,global
T1221,13,48,4,0.0,0.0,0.0,0,1,4,0.65,Tail,global
T1222,25,48,7,0.75,0.8571428571428571,0.8,6,2,1,0.65,Medium,global
T1480,24,48,7,1.0,0.42857142857142855,0.6,3,0,4,0.65,Medium,global
T1482,10,48,3,1.0,0.6666666666666666,0.8,2,0,1,0.65,Tail,global
T1484,21,48,6,1.0,0.3333333333333333,0.5,2,0,4,0.65,Medium,global
T1485,17,48,5,0.5,0.4,0.4444444444444444,2,2,3,0.65,Tail,global
