minority_threshold,global_threshold,minority_macro_f2,minority_macro_recall,overall_micro_precision,overall_micro_recall,overall_micro_f1,overall_macro_precision,overall_macro_recall,overall_macro_f1,hamming_loss
0.05,0.65,0.00967629970267557,0.9607843137254901,0.013525029551639773,0.7598455598455598,0.026576996313252037,0.43108103590779645,0.7979010372359463,0.38542524689516444,0.2960691694734248
0.06,0.65,0.012383979396398863,0.9568627450980391,0.017350937268330566,0.759073359073359,0.03392638354415089,0.431331023558433,0.7961279875905561,0.3859226162883475,0.2299474246282757
0.07,0.65,0.01620245296250044,0.9450980392156862,0.02284157585917854,0.7575289575289575,0.04434599823700924,0.4316860148544684,0.790808838654386,0.38662766278310146,0.17366713217777047
0.08,0.65,0.021879390607715002,0.9333333333333332,0.03073063656318595,0.7567567567567568,0.05906282959168299,0.43221913714142934,0.7854896897182158,0.38768378119067115,0.12825515485089953
0.09,0.65,0.029446038196280482,0.9235294117647059,0.041152956027771935,0.7552123552123552,0.07805267358339985,0.4329398819354728,0.7810570656047405,0.3891064040399401,0.09489854596237575
0.1,0.65,0.04050149582823721,0.9235294117647059,0.05559661190381445,0.7552123552123552,0.10356878110769882,0.4340130433503993,0.7810570656047405,0.391214293598357,0.06953914400722912
0.11,0.65,0.054084933491442506,0.9,0.07378288478983973,0.7536679536679537,0.13440749156510362,0.43537483350010925,0.7704187677324001,0.39386674708803626,0.0516347654645527
0.12,0.65,0.07095713078458371,0.8784313725490195,0.09645122918318795,0.7513513513513513,0.17095668980057982,0.4371310458490599,0.7606669946827548,0.39725343321938766,0.03876201429392919
0.13,0.65,0.09014865596720222,0.8509803921568627,0.12267610977614772,0.749034749034749,0.2108237339708759,0.43925148942527414,0.7482556471650241,0.40127687287223257,0.02982830855171281
0.14,0.65,0.11559769479447748,0.8450980392156863,0.15578778135048232,0.7482625482625482,0.25788423153692613,0.44217817915954744,0.7455960726969391,0.40676662013397646,0.022907253758317588
0.15,0.65,0.1398078634887596,0.8039215686274509,0.19120269467010104,0.7451737451737451,0.304320403658152,0.4453199018366677,0.7269790514203432,0.412464324985897,0.018122073441222377
