Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,22,0.8393088304111206,0.8615611192930781,0.8357577430753583,0.8540496254681648,0.8350709498665565,0.828428093645485,0,0.0,0,0.0,1258
Medium,25,0.8314925105106825,0.875,0.8275121408855425,0.8235294117647058,0.8237575434536007,0.8235294117647058,0,0.0,1,4.0,370
Tail,3,0.9166666666666666,1.0,0.75,1.0,0.7523809523809524,0.8571428571428571,0,0.0,1,33.33333333333333,9
