Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,22,0.827976880162425,0.8624070317782285,0.8168768897142297,0.8064516129032258,0.8200425309592133,0.8317110655737705,0,0.0,0,0.0,1258
Medium,25,0.8449591538077713,0.8888888888888888,0.7559320046475115,0.7692307692307693,0.7863715001005046,0.8205128205128205,0,0.0,0,0.0,370
Tail,3,1.0,1.0,0.6388888888888888,0.6666666666666666,0.7333333333333334,0.8,0,0.0,1,33.33333333333333,9
