Frequency_Group,n_labels,mean_precision,median_precision,mean_recall,median_recall,mean_f1,median_f1,f1_zero_count,f1_zero_percentage,f1_one_count,f1_one_percentage,total_test_support
Head,45,0.8073563204069252,0.8095238095238095,0.7306275764880078,0.759493670886076,0.7614487533089341,0.7722772277227723,0,0.0,0,0.0,3258
Medium,77,0.7477797445586236,0.75,0.5807079948228274,0.5714285714285714,0.6361356176117304,0.6486486486486487,0,0.0,1,1.2987012987012987,785
Tail,66,0.5510101010101011,0.6666666666666666,0.37449494949494955,0.3333333333333333,0.41850649350649355,0.5,25,37.878787878787875,9,13.636363636363635,172
