Technique_ID,Original_Train_Support,Stage1_Train_Support,Test_Support,Precision,Recall,F1,TP,FP,FN,Threshold,Support_Bucket,Prediction_Mode
T1001,40,78,11,0.6666666666666666,0.36363636363636365,0.47058823529411764,4,2,7,0.56,Medium,global
T1003,237,237,68,0.8688524590163934,0.7794117647058824,0.8217054263565892,53,8,15,0.56,Head,global
T1005,156,156,44,0.7045454545454546,0.7045454545454546,0.7045454545454546,31,13,13,0.56,Head,global
T1006,3,78,1,1.0,1.0,1.0,1,0,0,0.56,Tail,global
T1007,34,78,10,0.6363636363636364,0.7,0.6666666666666666,7,4,3,0.56,Medium,global
T1008,31,78,9,1.0,0.3333333333333333,0.5,3,0,6,0.56,Medium,global
T1010,17,78,5,1.0,1.0,1.0,5,0,0,0.56,Tail,global
T1011,5,78,2,1.0,0.5,0.6666666666666666,1,0,1,0.56,Tail,global
T1012,88,88,25,0.8095238095238095,0.68,0.7391304347826086,17,4,8,0.56,Medium,global
T1014,19,78,5,0.8333333333333334,1.0,0.9090909090909091,5,1,0,0.56,Tail,global
T1016,182,182,52,0.84,0.8076923076923077,0.8235294117647058,42,8,10,0.56,Head,global
T1018,40,78,12,0.7777777777777778,0.5833333333333334,0.6666666666666666,7,2,5,0.56,Medium,global
T1020,18,78,5,0.6666666666666666,0.4,0.5,2,1,3,0.56,Tail,global
T1021,226,226,64,0.734375,0.734375,0.734375,47,17,17,0.56,Head,global
T1025,18,78,5,0.5,0.2,0.2857142857142857,1,1,4,0.56,Tail,global
T1027,1105,1110,316,0.7267605633802817,0.8164556962025317,0.7690014903129657,258,97,58,0.56,Head,global
T1029,12,78,4,1.0,0.5,0.6666666666666666,2,0,2,0.56,Tail,global
T1030,9,78,3,1.0,0.6666666666666666,0.8,2,0,1,0.56,Tail,global
T1033,153,153,44,0.8604651162790697,0.8409090909090909,0.8505747126436781,37,6,7,0.56,Head,global
T1036,280,280,80,0.8026315789473685,0.7625,0.782051282051282,61,15,19,0.56,Head,global
T1037,32,78,9,1.0,0.5555555555555556,0.7142857142857143,5,0,4,0.56,Medium,global
T1039,10,78,3,0.5,0.6666666666666666,0.5714285714285714,2,2,1,0.56,Tail,global
T1040,12,78,4,1.0,0.25,0.4,1,0,3,0.56,Tail,global
T1041,165,165,47,0.6326530612244898,0.6595744680851063,0.6458333333333334,31,18,16,0.56,Head,global
T1046,31,78,9,0.7142857142857143,0.5555555555555556,0.625,5,2,4,0.56,Medium,global
