stage,epoch,train_loss,val_micro_precision,val_micro_recall,val_micro_f1,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,val_hamming_loss,learning_rate,epoch_seconds,amp_skipped_steps,amp_skip_rate
STAGE 1 — CYBER,1,1.2974008057963182,0.5173772841275528,0.68274231678487,0.5886669384427232,0.4239085067588843,0.5069194671153726,0.42237986589085097,0.5993225166279373,0.0052669492410164324,1.8518018625995414e-05,111.46944427490234,0,0.0
STAGE 1 — CYBER,2,0.31809409495376556,0.5734314756396776,0.7735224586288416,0.6586151368760065,0.4723852475057766,0.6130005513361938,0.5064286745985485,0.6701549759634489,0.00442653414904057,1.4817114320421111e-05,110.85036277770996,1,0.0728862973760933
STAGE 1 — CYBER,3,0.1732424631011321,0.6074260994953137,0.7966903073286052,0.6893025158519125,0.48490654495913343,0.614876209479755,0.521525551470369,0.6923048599649592,0.003964566846929614,1.1116210014846808e-05,108.88398790359497,1,0.0728862973760933
STAGE 1 — CYBER,4,0.1067247775519444,0.6295743091859597,0.7971631205673759,0.7035259753807637,0.5235857489714077,0.6330197460873498,0.5526631811873093,0.70676450918936,0.0037087883406760904,7.415305709272507e-06,109.03075098991394,1,0.0728862973760933
STAGE 1 — CYBER,5,0.06968013419166365,0.6574542623588945,0.798581560283688,0.7211784799316823,0.5289477992341662,0.6309805019033913,0.558405559607425,0.7216510851839832,0.0034086400935418536,3.7117019840734246e-06,108.80790424346924,0,0.0
STAGE 1 — CYBER,6,0.05079083690929763,0.6645694062131341,0.7990543735224587,0.7256333190210391,0.5397362320490154,0.6269659465164636,0.5643738240254487,0.7255045418271154,0.0033355605203265614,1.079767849912269e-08,108.48928117752075,1,0.0728862973760933
