stage,epoch,train_loss,val_micro_precision,val_micro_recall,val_micro_f1,val_macro_precision,val_macro_recall,val_macro_f1,val_weighted_f1,val_hamming_loss,learning_rate,epoch_seconds,amp_skipped_steps,amp_skip_rate
STAGE 1 — CYBER,1,1.228655269632277,0.5300970873786408,0.6453900709219859,0.582089552238806,0.41260655970215754,0.35683556098954233,0.3424294757089627,0.5603571084168012,0.0051155701250704694,1.8523417465244972e-05,189.09192156791687,2,0.1457725947521866
STAGE 1 — CYBER,2,0.359211762049013,0.5916666666666667,0.8056737588652483,0.6822822822822823,0.5217961887842192,0.6535074470452691,0.552630494803408,0.6891036446985779,0.004142045810452467,1.4819813740045892e-05,190.53286790847778,0,0.0
STAGE 1 — CYBER,3,0.19428171377698306,0.6293197526373226,0.817966903073286,0.7113486842105263,0.5549221958330656,0.6530410136541321,0.5777027496668405,0.7173598283050764,0.003664418599795377,1.1116210014846808e-05,189.76589941978455,0,0.0
STAGE 1 — CYBER,4,0.11748429791505455,0.6564025535110777,0.8264775413711584,0.7316868982838007,0.5767351866668418,0.6676767307493499,0.5995285679045378,0.732020156847034,0.0033460004593573174,7.412606289647727e-06,188.27852034568787,0,0.0
STAGE 1 — CYBER,5,0.07564111146006382,0.6737206617929973,0.8278959810874704,0.7428935086974968,0.595547084040004,0.6694270388568369,0.6091470395546926,0.7414033909531011,0.0031633015263190863,3.7117019840734246e-06,188.19964218139648,1,0.0728862973760933
STAGE 1 — CYBER,6,0.053315996333978447,0.6830409356725147,0.8283687943262411,0.7487179487179487,0.6073249923501182,0.6715699619049021,0.6199435368511105,0.7477385153668783,0.003069342075042282,8.098258874342018e-09,187.79651165008545,0,0.0
