Technique_ID,Original_Train_Support,Frequency_Group,Augmented_Train_Support,Validation_Support,Test_Support,TP,FP,FN,Precision,Recall,F1,Threshold,Threshold_Fallback
T1496,14,Tail,48,2,4,1,0,3,1.0,0.25,0.4,0.46,True
T1497,96,Medium,84,12,24,5,12,19,0.29411764705882354,0.20833333333333334,0.24390243902439027,0.32,False
T1498,26,Medium,48,3,6,0,1,6,0.0,0.0,0.0,0.46,True
T1499,39,Medium,48,5,10,1,2,9,0.3333333333333333,0.1,0.15384615384615383,0.43,False
T1505,55,Medium,48,7,14,7,5,7,0.5833333333333334,0.5,0.5384615384615384,0.38,False
T1518,98,Medium,86,12,24,14,11,10,0.56,0.5833333333333334,0.5714285714285714,0.34,False
T1525,5,Tail,48,1,1,0,0,1,0.0,0.0,0.0,0.46,True
T1526,5,Tail,48,1,1,0,0,1,0.0,0.0,0.0,0.46,True
T1528,10,Tail,48,1,2,0,0,2,0.0,0.0,0.0,0.46,True
T1529,13,Tail,48,2,3,0,1,3,0.0,0.0,0.0,0.46,True
T1530,7,Tail,48,1,2,0,0,2,0.0,0.0,0.0,0.46,True
T1531,4,Tail,48,1,1,0,0,1,0.0,0.0,0.0,0.46,True
T1534,8,Tail,48,1,2,0,0,2,0.0,0.0,0.0,0.46,True
T1535,6,Tail,48,1,2,0,1,2,0.0,0.0,0.0,0.46,True
T1537,3,Tail,48,0,1,0,0,1,0.0,0.0,0.0,0.46,True
T1538,3,Tail,48,0,1,0,0,1,0.0,0.0,0.0,0.46,True
T1539,14,Tail,48,2,4,0,1,4,0.0,0.0,0.0,0.46,True
T1542,33,Medium,48,4,8,4,3,4,0.5714285714285714,0.5,0.5333333333333333,0.46,True
T1543,141,Head,123,18,35,20,9,15,0.6896551724137931,0.5714285714285714,0.625,0.46,True
T1546,139,Head,122,17,35,16,4,19,0.8,0.45714285714285713,0.5818181818181818,0.46,True
T1547,294,Head,257,37,73,46,25,27,0.647887323943662,0.6301369863013698,0.638888888888889,0.46,True
T1548,70,Medium,61,9,17,6,34,11,0.15,0.35294117647058826,0.21052631578947367,0.27,False
T1550,50,Medium,48,6,13,4,4,9,0.5,0.3076923076923077,0.380952380952381,0.37,False
T1552,66,Medium,58,8,17,6,18,11,0.25,0.35294117647058826,0.2926829268292683,0.32,False
T1553,112,Head,98,14,28,11,1,17,0.9166666666666666,0.39285714285714285,0.55,0.46,True
T1554,13,Tail,48,2,3,1,0,2,1.0,0.3333333333333333,0.5,0.46,True
T1555,113,Head,99,14,28,9,3,19,0.75,0.32142857142857145,0.45000000000000007,0.46,True
T1556,34,Medium,48,4,8,2,0,6,1.0,0.25,0.4,0.46,True
T1557,27,Medium,48,3,7,0,0,7,0.0,0.0,0.0,0.46,True
T1558,42,Medium,48,5,11,7,119,4,0.05555555555555555,0.6363636363636364,0.10218978102189781,0.13,False
T1559,38,Medium,48,5,10,2,8,8,0.2,0.2,0.20000000000000004,0.32,False
T1560,112,Head,98,14,28,14,5,14,0.7368421052631579,0.5,0.5957446808510638,0.46,True
T1561,25,Medium,48,3,6,2,1,4,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.46,True
T1562,139,Head,122,17,35,13,5,22,0.7222222222222222,0.37142857142857144,0.490566037735849,0.46,True
T1563,18,Tail,48,2,5,2,0,3,1.0,0.4,0.5714285714285715,0.46,True
T1564,136,Head,119,17,34,11,5,23,0.6875,0.3235294117647059,0.44000000000000006,0.46,True
T1565,18,Tail,48,2,5,2,0,3,1.0,0.4,0.5714285714285715,0.46,True
T1566,154,Head,135,19,39,28,5,11,0.8484848484848485,0.717948717948718,0.7777777777777778,0.46,True
T1567,22,Medium,48,3,6,3,0,3,1.0,0.5,0.6666666666666666,0.46,True
T1568,44,Medium,48,6,11,6,101,5,0.056074766355140186,0.5454545454545454,0.10169491525423728,0.18,False
T1569,48,Medium,48,6,12,4,12,8,0.25,0.3333333333333333,0.28571428571428575,0.39,False
